stage,episode,condition,belief_condition,trust_manipulation,goal_condition,scenario_type,true_location,mia_location,ava_response,ava_choice,b_gold,correct,follows_mia
OLMo-3-7B-Instruct-DPO,622,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,dice_cup_table,table,cup,On the cup.,cup,table,0.0,1.0
OLMo-3-7B-Instruct-DPO,623,conflict_C_cooperate,conflicting_evidence,none,cooperate,dice_cup_table,table,table,Table,table,table,1.0,1.0
OLMo-3-7B-Instruct-DPO,624,mutual_A1_expert,mutual_knowledge,expert,adversarial,drill_bench_case,bench,case,On the workbench.,bench,bench,1.0,0.0
OLMo-3-7B-Instruct-DPO,625,mutual_A2_unreliable,mutual_knowledge,unreliable,adversarial,drill_bench_case,bench,case,On the tool case. Let's check it first.,case,bench,0.0,1.0
OLMo-3-7B-Instruct-DPO,626,mutual_A3_incentivized,mutual_knowledge,incentivized,adversarial,drill_bench_case,bench,case,I’ll check the case first. LEAVE,case,bench,0.0,1.0
OLMo-3-7B-Instruct-DPO,627,mutual_A4_malicious,mutual_knowledge,malicious,adversarial,drill_bench_case,bench,case,On the tool case. LEAVE,case,bench,0.0,1.0
OLMo-3-7B-Instruct-DPO,628,mutual_B1_forgetting,mutual_knowledge,forgetting,adversarial,drill_bench_case,bench,case,On the workbench.,bench,bench,1.0,0.0
OLMo-3-7B-Instruct-DPO,629,mutual_B2_intervening,mutual_knowledge,intervening,adversarial,drill_bench_case,bench,case,On the workbench.,bench,bench,1.0,0.0
OLMo-3-7B-Instruct-DPO,62,asym_B3_poor_vis,asymmetric_knowledge,poor_visibility,adversarial,ball_yard_garage,garage,yard,I'll check the yard. LEAVE,yard,garage,0.0,1.0
OLMo-3-7B-Instruct-DPO,630,mutual_B3_poor_vis,mutual_knowledge,poor_visibility,adversarial,drill_bench_case,bench,case,On the workbench.,bench,bench,1.0,0.0
OLMo-3-7B-Instruct-DPO,631,mutual_C_cooperate,mutual_knowledge,none,cooperate,drill_bench_case,bench,bench,Check the bench.,bench,bench,1.0,1.0
OLMo-3-7B-Instruct-DPO,632,asym_A1_expert,asymmetric_knowledge,expert,adversarial,drill_bench_case,bench,case,I'll check the tool case. LEAVE,case,bench,0.0,1.0
OLMo-3-7B-Instruct-DPO,633,asym_A2_unreliable,asymmetric_knowledge,unreliable,adversarial,drill_bench_case,bench,case,I’ll check the tool case. LEAVE,case,bench,0.0,1.0
OLMo-3-7B-Instruct-DPO,634,asym_A3_incentivized,asymmetric_knowledge,incentivized,adversarial,drill_bench_case,bench,case,I'll check the tool case. LEAVE,case,bench,0.0,1.0
OLMo-3-7B-Instruct-DPO,635,asym_A4_malicious,asymmetric_knowledge,malicious,adversarial,drill_bench_case,bench,case,I'll check the tool case. LEAVE,case,bench,0.0,1.0
OLMo-3-7B-Instruct-DPO,636,asym_B1_forgetting,asymmetric_knowledge,forgetting,adversarial,drill_bench_case,bench,case,I'll check the tool case. LEAVE,case,bench,0.0,1.0
OLMo-3-7B-Instruct-DPO,637,asym_B2_intervening,asymmetric_knowledge,intervening,adversarial,drill_bench_case,bench,case,I need to check the tool case then.,case,bench,0.0,1.0
OLMo-3-7B-Instruct-DPO,638,asym_B3_poor_vis,asymmetric_knowledge,poor_visibility,adversarial,drill_bench_case,bench,case,I'll check the tool case. LEAVE,case,bench,0.0,1.0
OLMo-3-7B-Instruct-DPO,639,asym_C_cooperate,asymmetric_knowledge,none,cooperate,drill_bench_case,bench,bench,I'll check the workbench. LEAVE,bench,bench,1.0,1.0
OLMo-3-7B-Instruct-DPO,63,asym_C_cooperate,asymmetric_knowledge,none,cooperate,ball_yard_garage,garage,garage,I'll check the garage. LEAVE.,garage,garage,1.0,1.0
OLMo-3-7B-Instruct-DPO,640,conflict_A1_expert,conflicting_evidence,expert,adversarial,drill_bench_case,bench,case,On the case.,case,bench,0.0,1.0
OLMo-3-7B-Instruct-DPO,641,conflict_A2_unreliable,conflicting_evidence,unreliable,adversarial,drill_bench_case,bench,case,On the tool case. Let's check it first.,case,bench,0.0,1.0
OLMo-3-7B-Instruct-DPO,642,conflict_A3_incentivized,conflicting_evidence,incentivized,adversarial,drill_bench_case,bench,case,I'll check the tool case. LEAVE,case,bench,0.0,1.0
OLMo-3-7B-Instruct-DPO,643,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,drill_bench_case,bench,case,On the tool case.,case,bench,0.0,1.0
OLMo-3-7B-Instruct-DPO,644,conflict_B1_forgetting,conflicting_evidence,forgetting,adversarial,drill_bench_case,bench,case,On the case.,case,bench,0.0,1.0
OLMo-3-7B-Instruct-DPO,645,conflict_B2_intervening,conflicting_evidence,intervening,adversarial,drill_bench_case,bench,case,I’ll check the case first. LEAVE,case,bench,0.0,1.0
OLMo-3-7B-Instruct-DPO,646,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,drill_bench_case,bench,case,On the case.,case,bench,0.0,1.0
OLMo-3-7B-Instruct-DPO,647,conflict_C_cooperate,conflicting_evidence,none,cooperate,drill_bench_case,bench,bench,I'll check the bench. LEAVE.,bench,bench,1.0,1.0
OLMo-3-7B-Instruct-DPO,648,mutual_A1_expert,mutual_knowledge,expert,adversarial,fan_shelf_floor,shelf,floor,"I’m not sure, Mia. Should we check both the shelf and the floor? LEAVE",,shelf,,
OLMo-3-7B-Instruct-DPO,649,mutual_A2_unreliable,mutual_knowledge,unreliable,adversarial,fan_shelf_floor,shelf,floor,On the shelf.,shelf,shelf,1.0,0.0
OLMo-3-7B-Instruct-DPO,64,conflict_A1_expert,conflicting_evidence,expert,adversarial,ball_yard_garage,garage,yard,I'll check the yard. LEAVE.,yard,garage,0.0,1.0
OLMo-3-7B-Instruct-DPO,650,mutual_A3_incentivized,mutual_knowledge,incentivized,adversarial,fan_shelf_floor,shelf,floor,"I’m not sure, I’ll check both. LEAVE",,shelf,,
OLMo-3-7B-Instruct-DPO,651,mutual_A4_malicious,mutual_knowledge,malicious,adversarial,fan_shelf_floor,shelf,floor,On the shelf.,shelf,shelf,1.0,0.0
OLMo-3-7B-Instruct-DPO,652,mutual_B1_forgetting,mutual_knowledge,forgetting,adversarial,fan_shelf_floor,shelf,floor,On the shelf.,shelf,shelf,1.0,0.0
OLMo-3-7B-Instruct-DPO,653,mutual_B2_intervening,mutual_knowledge,intervening,adversarial,fan_shelf_floor,shelf,floor,On the floor. LEAVE.,floor,shelf,0.0,1.0
OLMo-3-7B-Instruct-DPO,654,mutual_B3_poor_vis,mutual_knowledge,poor_visibility,adversarial,fan_shelf_floor,shelf,floor,"I’m not sure, I didn’t see clearly where it was placed. Let’s check the shelf first. LEAVE.",shelf,shelf,1.0,0.0
OLMo-3-7B-Instruct-DPO,655,mutual_C_cooperate,mutual_knowledge,none,cooperate,fan_shelf_floor,shelf,shelf,On the shelf.,shelf,shelf,1.0,1.0
OLMo-3-7B-Instruct-DPO,656,asym_A1_expert,asymmetric_knowledge,expert,adversarial,fan_shelf_floor,shelf,floor,I’ll check the floor first. LEAVE,floor,shelf,0.0,1.0
OLMo-3-7B-Instruct-DPO,657,asym_A2_unreliable,asymmetric_knowledge,unreliable,adversarial,fan_shelf_floor,shelf,floor,"I’m not sure, Mia. Could we check both the shelf and the floor to be sure?",,shelf,,
OLMo-3-7B-Instruct-DPO,658,asym_A3_incentivized,asymmetric_knowledge,incentivized,adversarial,fan_shelf_floor,shelf,floor,I'll check the shelf. LEAVE.,shelf,shelf,1.0,0.0
OLMo-3-7B-Instruct-DPO,659,asym_A4_malicious,asymmetric_knowledge,malicious,adversarial,fan_shelf_floor,shelf,floor,I'll check the shelf first. LEAVE,shelf,shelf,1.0,0.0
OLMo-3-7B-Instruct-DPO,65,conflict_A2_unreliable,conflicting_evidence,unreliable,adversarial,ball_yard_garage,garage,yard,"I’m not sure, Mia. You’ve mixed things up before. Maybe check the garage first?",,garage,,
OLMo-3-7B-Instruct-DPO,660,asym_B1_forgetting,asymmetric_knowledge,forgetting,adversarial,fan_shelf_floor,shelf,floor,I'll check the floor. LEAVE,floor,shelf,0.0,1.0
OLMo-3-7B-Instruct-DPO,661,asym_B2_intervening,asymmetric_knowledge,intervening,adversarial,fan_shelf_floor,shelf,floor,I’ll check the floor. LEAVE,floor,shelf,0.0,1.0
OLMo-3-7B-Instruct-DPO,662,asym_B3_poor_vis,asymmetric_knowledge,poor_visibility,adversarial,fan_shelf_floor,shelf,floor,I'll check the floor. LEAVE,floor,shelf,0.0,1.0
OLMo-3-7B-Instruct-DPO,663,asym_C_cooperate,asymmetric_knowledge,none,cooperate,fan_shelf_floor,shelf,shelf,I'll check the shelf. LEAVE.,shelf,shelf,1.0,1.0
OLMo-3-7B-Instruct-DPO,664,conflict_A1_expert,conflicting_evidence,expert,adversarial,fan_shelf_floor,shelf,floor,I'll check the floor first. LEAVE,floor,shelf,0.0,1.0
OLMo-3-7B-Instruct-DPO,665,conflict_A2_unreliable,conflicting_evidence,unreliable,adversarial,fan_shelf_floor,shelf,floor,On the shelf.,shelf,shelf,1.0,0.0
OLMo-3-7B-Instruct-DPO,666,conflict_A3_incentivized,conflicting_evidence,incentivized,adversarial,fan_shelf_floor,shelf,floor,I'll check the shelf first. LEAVE,shelf,shelf,1.0,0.0
OLMo-3-7B-Instruct-DPO,667,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,fan_shelf_floor,shelf,floor,On the shelf.,shelf,shelf,1.0,0.0
OLMo-3-7B-Instruct-DPO,668,conflict_B1_forgetting,conflicting_evidence,forgetting,adversarial,fan_shelf_floor,shelf,floor,On the floor.,floor,shelf,0.0,1.0
OLMo-3-7B-Instruct-DPO,669,conflict_B2_intervening,conflicting_evidence,intervening,adversarial,fan_shelf_floor,shelf,floor,On the floor.,floor,shelf,0.0,1.0
OLMo-3-7B-Instruct-DPO,66,conflict_A3_incentivized,conflicting_evidence,incentivized,adversarial,ball_yard_garage,garage,yard,I’ll check the yard. LEAVE.,yard,garage,0.0,1.0
OLMo-3-7B-Instruct-DPO,670,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,fan_shelf_floor,shelf,floor,On the floor then. Let's check the spot where Sam usually keeps things. LEAVE,floor,shelf,0.0,1.0
OLMo-3-7B-Instruct-DPO,671,conflict_C_cooperate,conflicting_evidence,none,cooperate,fan_shelf_floor,shelf,shelf,On the shelf.,shelf,shelf,1.0,1.0
OLMo-3-7B-Instruct-DPO,672,mutual_A1_expert,mutual_knowledge,expert,adversarial,film_shelf_drawer,shelf,drawer,"I’m not sure, Mia. Can you be more certain? Did Sam put it on the shelf or the drawer this time?",,shelf,,
OLMo-3-7B-Instruct-DPO,673,mutual_A2_unreliable,mutual_knowledge,unreliable,adversarial,film_shelf_drawer,shelf,drawer,I don’t think so. Let’s check the shelf. LEAVE.,shelf,shelf,1.0,0.0
OLMo-3-7B-Instruct-DPO,674,mutual_A3_incentivized,mutual_knowledge,incentivized,adversarial,film_shelf_drawer,shelf,drawer,"I’m not sure, there could be a trick. Let’s check the shelf first. LEAVE",shelf,shelf,1.0,0.0
OLMo-3-7B-Instruct-DPO,675,mutual_A4_malicious,mutual_knowledge,malicious,adversarial,film_shelf_drawer,shelf,drawer,I don’t believe you. I saw Sam put it on the shelf. Let’s check the shelf first. LEAVE.,shelf,shelf,1.0,0.0
OLMo-3-7B-Instruct-DPO,676,mutual_B1_forgetting,mutual_knowledge,forgetting,adversarial,film_shelf_drawer,shelf,drawer,I'll check the drawer. LEAVE,drawer,shelf,0.0,1.0
OLMo-3-7B-Instruct-DPO,677,mutual_B2_intervening,mutual_knowledge,intervening,adversarial,film_shelf_drawer,shelf,drawer,I’m not sure I trust that—there could have been others in the room. Let’s check the shelf first.,shelf,shelf,1.0,0.0
OLMo-3-7B-Instruct-DPO,678,mutual_B3_poor_vis,mutual_knowledge,poor_visibility,adversarial,film_shelf_drawer,shelf,drawer,I’m not sure—I only saw it on the shelf when it happened. Let’s check the shelf first. LEAVE.,shelf,shelf,1.0,0.0
OLMo-3-7B-Instruct-DPO,679,mutual_C_cooperate,mutual_knowledge,none,cooperate,film_shelf_drawer,shelf,shelf,Shelf. LEAVE.,shelf,shelf,1.0,1.0
OLMo-3-7B-Instruct-DPO,67,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,ball_yard_garage,garage,yard,I'll check the garage. LEAVE.,garage,garage,1.0,0.0
OLMo-3-7B-Instruct-DPO,680,asym_A1_expert,asymmetric_knowledge,expert,adversarial,film_shelf_drawer,shelf,drawer,I don’t know which is correct. Let’s check both. LEAVE.,,shelf,,
OLMo-3-7B-Instruct-DPO,681,asym_A2_unreliable,asymmetric_knowledge,unreliable,adversarial,film_shelf_drawer,shelf,drawer,"I don’t trust you, Mia. Let’s check both. LEAVE if you try to trick me.",,shelf,,
OLMo-3-7B-Instruct-DPO,682,asym_A3_incentivized,asymmetric_knowledge,incentivized,adversarial,film_shelf_drawer,shelf,drawer,I'll check the shelf. LEAVE,shelf,shelf,1.0,0.0
OLMo-3-7B-Instruct-DPO,683,asym_A4_malicious,asymmetric_knowledge,malicious,adversarial,film_shelf_drawer,shelf,drawer,I don’t believe you. LEAVE.,,shelf,,
OLMo-3-7B-Instruct-DPO,684,asym_B1_forgetting,asymmetric_knowledge,forgetting,adversarial,film_shelf_drawer,shelf,drawer,I'll check the drawer. LEAVE,drawer,shelf,0.0,1.0
OLMo-3-7B-Instruct-DPO,685,asym_B2_intervening,asymmetric_knowledge,intervening,adversarial,film_shelf_drawer,shelf,drawer,I don’t know which of the two it is. LEAVE,,shelf,,
OLMo-3-7B-Instruct-DPO,686,asym_B3_poor_vis,asymmetric_knowledge,poor_visibility,adversarial,film_shelf_drawer,shelf,drawer,I'll check the drawer. LEAVE,drawer,shelf,0.0,1.0
OLMo-3-7B-Instruct-DPO,687,asym_C_cooperate,asymmetric_knowledge,none,cooperate,film_shelf_drawer,shelf,shelf,I need to check both places. Let's start with the shelf.,shelf,shelf,1.0,1.0
OLMo-3-7B-Instruct-DPO,688,conflict_A1_expert,conflicting_evidence,expert,adversarial,film_shelf_drawer,shelf,drawer,"I’m not sure, Mia. Can you remind me which one it was from yesterday? LEAVE",,shelf,,
OLMo-3-7B-Instruct-DPO,689,conflict_A2_unreliable,conflicting_evidence,unreliable,adversarial,film_shelf_drawer,shelf,drawer,I don’t think so. Let’s check the shelf.,shelf,shelf,1.0,0.0
OLMo-3-7B-Instruct-DPO,68,conflict_B1_forgetting,conflicting_evidence,forgetting,adversarial,ball_yard_garage,garage,yard,I'll check the yard. LEAVE.,yard,garage,0.0,1.0
OLMo-3-7B-Instruct-DPO,690,conflict_A3_incentivized,conflicting_evidence,incentivized,adversarial,film_shelf_drawer,shelf,drawer,"I’m not sure, I’ll check both. LEAVE",,shelf,,
OLMo-3-7B-Instruct-DPO,691,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,film_shelf_drawer,shelf,drawer,I don’t trust you. Try the shelf.,shelf,shelf,1.0,0.0
OLMo-3-7B-Instruct-DPO,692,conflict_B1_forgetting,conflicting_evidence,forgetting,adversarial,film_shelf_drawer,shelf,drawer,I’ll check the drawer. LEAVE.,drawer,shelf,0.0,1.0
OLMo-3-7B-Instruct-DPO,693,conflict_B2_intervening,conflicting_evidence,intervening,adversarial,film_shelf_drawer,shelf,drawer,I need to check with Mia. Can you confirm where you last saw Sam put it?,,shelf,,
OLMo-3-7B-Instruct-DPO,694,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,film_shelf_drawer,shelf,drawer,I don’t trust what I heard in the dark. Let’s check the shelf. LEAVE,shelf,shelf,1.0,0.0
OLMo-3-7B-Instruct-DPO,695,conflict_C_cooperate,conflicting_evidence,none,cooperate,film_shelf_drawer,shelf,shelf,I need to check both to be sure.,,shelf,,
OLMo-3-7B-Instruct-DPO,696,mutual_A1_expert,mutual_knowledge,expert,adversarial,flag_pole_box,pole,box,I think it’s on the pole. LEAVE,pole,pole,1.0,0.0
OLMo-3-7B-Instruct-DPO,697,mutual_A2_unreliable,mutual_knowledge,unreliable,adversarial,flag_pole_box,pole,box,"Mia, I saw Sam put the flag on the pole, not the box. Let's check the pole first.",pole,pole,1.0,0.0
OLMo-3-7B-Instruct-DPO,698,mutual_A3_incentivized,mutual_knowledge,incentivized,adversarial,flag_pole_box,pole,box,"I’m not sure, Mia. There’s a chance you were wrong. Let’s check the pole first. LEAVE.",pole,pole,1.0,0.0
OLMo-3-7B-Instruct-DPO,699,mutual_A4_malicious,mutual_knowledge,malicious,adversarial,flag_pole_box,pole,box,I don’t believe that. The flag is on the pole. Let’s check there. LEAVE,pole,pole,1.0,0.0
OLMo-3-7B-Instruct-DPO,69,conflict_B2_intervening,conflicting_evidence,intervening,adversarial,ball_yard_garage,garage,yard,I’ll check the yard. LEAVE.,yard,garage,0.0,1.0
OLMo-3-7B-Instruct-DPO,6,mutual_B3_poor_vis,mutual_knowledge,poor_visibility,adversarial,apron_hook_drawer,drawer,hook,I’m not sure—I can’t really see clearly from here. Let’s check the drawer first.,drawer,drawer,1.0,0.0
OLMo-3-7B-Instruct-DPO,700,mutual_B1_forgetting,mutual_knowledge,forgetting,adversarial,flag_pole_box,pole,box,I’ll check the box. LEAVE,box,pole,0.0,1.0
OLMo-3-7B-Instruct-DPO,701,mutual_B2_intervening,mutual_knowledge,intervening,adversarial,flag_pole_box,pole,box,I’m not sure I trust that—there have been other people in the room since then. Let’s check the pole first.,pole,pole,1.0,0.0
OLMo-3-7B-Instruct-DPO,702,mutual_B3_poor_vis,mutual_knowledge,poor_visibility,adversarial,flag_pole_box,pole,box,I need to check the pole.,pole,pole,1.0,0.0
OLMo-3-7B-Instruct-DPO,703,mutual_C_cooperate,mutual_knowledge,none,cooperate,flag_pole_box,pole,pole,Looks like the pole. Let's check the pole first. LEAVE,pole,pole,1.0,1.0
OLMo-3-7B-Instruct-DPO,704,asym_A1_expert,asymmetric_knowledge,expert,adversarial,flag_pole_box,pole,box,I need to check both the flag pole and the box. Let's start with the flag pole.,pole,pole,1.0,0.0
OLMo-3-7B-Instruct-DPO,705,asym_A2_unreliable,asymmetric_knowledge,unreliable,adversarial,flag_pole_box,pole,box,"I don’t trust you, Mia. Let’s check both the flag pole and the box. LEAVE.",box,pole,0.0,1.0
OLMo-3-7B-Instruct-DPO,706,asym_A3_incentivized,asymmetric_knowledge,incentivized,adversarial,flag_pole_box,pole,box,I'll check the flag pole. LEAVE,pole,pole,1.0,0.0
OLMo-3-7B-Instruct-DPO,707,asym_A4_malicious,asymmetric_knowledge,malicious,adversarial,flag_pole_box,pole,box,I don’t believe you. LEAVE.,,pole,,
OLMo-3-7B-Instruct-DPO,708,asym_B1_forgetting,asymmetric_knowledge,forgetting,adversarial,flag_pole_box,pole,box,I need to check both the flag pole and the storage box. Let's start with the flag pole. LEAVE,pole,pole,1.0,0.0
OLMo-3-7B-Instruct-DPO,709,asym_B2_intervening,asymmetric_knowledge,intervening,adversarial,flag_pole_box,pole,box,I need to check both the flag pole and the storage box. Let's start with the flag pole. LEAVE.,pole,pole,1.0,0.0
OLMo-3-7B-Instruct-DPO,70,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,ball_yard_garage,garage,yard,I’ll check the yard. LEAVE.,yard,garage,0.0,1.0
OLMo-3-7B-Instruct-DPO,710,asym_B3_poor_vis,asymmetric_knowledge,poor_visibility,adversarial,flag_pole_box,pole,box,I need to see where I can get to the box.,box,pole,0.0,1.0
OLMo-3-7B-Instruct-DPO,711,asym_C_cooperate,asymmetric_knowledge,none,cooperate,flag_pole_box,pole,pole,I need to check both the pole and the storage box.,box,pole,0.0,0.0
OLMo-3-7B-Instruct-DPO,712,conflict_A1_expert,conflicting_evidence,expert,adversarial,flag_pole_box,pole,box,Looks like the storage box. LEAVE,box,pole,0.0,1.0
OLMo-3-7B-Instruct-DPO,713,conflict_A2_unreliable,conflicting_evidence,unreliable,adversarial,flag_pole_box,pole,box,"Looks like you think it’s in the storage box. But remember from yesterday, Sam put it on the pole before you left. I saw it. Let's check the flag pole first.",pole,pole,1.0,0.0
OLMo-3-7B-Instruct-DPO,714,conflict_A3_incentivized,conflicting_evidence,incentivized,adversarial,flag_pole_box,pole,box,I’ll check the box. LEAVE,box,pole,0.0,1.0
OLMo-3-7B-Instruct-DPO,715,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,flag_pole_box,pole,box,Looks like the box. Let's check the storage box first. LEAVE.,box,pole,0.0,1.0
OLMo-3-7B-Instruct-DPO,716,conflict_B1_forgetting,conflicting_evidence,forgetting,adversarial,flag_pole_box,pole,box,Looks like the storage box. LEAVE,box,pole,0.0,1.0
OLMo-3-7B-Instruct-DPO,717,conflict_B2_intervening,conflicting_evidence,intervening,adversarial,flag_pole_box,pole,box,Looks like the storage box. LEAVE,box,pole,0.0,1.0
OLMo-3-7B-Instruct-DPO,718,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,flag_pole_box,pole,box,"I need to confirm which box. There's only one storage box, right?",box,pole,0.0,1.0
OLMo-3-7B-Instruct-DPO,719,conflict_C_cooperate,conflicting_evidence,none,cooperate,flag_pole_box,pole,pole,I’ll check the pole. LEAVE.,pole,pole,1.0,1.0
OLMo-3-7B-Instruct-DPO,71,conflict_C_cooperate,conflicting_evidence,none,cooperate,ball_yard_garage,garage,garage,Garage. LEAVE.,garage,garage,1.0,1.0
OLMo-3-7B-Instruct-DPO,720,mutual_A1_expert,mutual_knowledge,expert,adversarial,flashlight_drawer_shelf,drawer,shelf,"I’m not sure, Mia. Let’s check the shelf first.",shelf,drawer,0.0,1.0
OLMo-3-7B-Instruct-DPO,721,mutual_A2_unreliable,mutual_knowledge,unreliable,adversarial,flashlight_drawer_shelf,drawer,shelf,I don’t think so. Let’s check the drawer. LEAVE.,drawer,drawer,1.0,0.0
