pair,condition,valid_episode_count,episode,scenario,mia_goal,ava_goal,dialogue,item,true_location,ava_belief,final_choice,correct
gemini-3.1-pro-preview × gemini-3.1-pro-preview,ignorance_help,100,20,Two people are in a laundry room with a drying rack and a basket. A cloth has been placed on one of these two places.,The other person is looking for the cloth. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The cloth is on the basket.),"You need to find the cloth. Ask the other person and decide where to look. Once you have decided, state your final choice and say LEAVE. (Extra information: You do not know where the cloth is.)","[Mia Sanders]: The cloth is on the basket.
[Ava Thompson]: I will check the basket then. LEAVE",cloth,basket,unknown,basket,True
gemini-3.1-pro-preview × gemini-3.1-pro-preview,ignorance_help,100,21,Two people are in a room with a jar and a coat with a pocket. A coin has been placed in one of these two places.,The other person is looking for the coin. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The coin is in the pocket.),"You need to find the coin. Ask the other person and decide where to look. Once you have decided, state your final choice and say LEAVE. (Extra information: You do not know where the coin is.)","[Mia Sanders]: The coin is in the coat pocket.
[Ava Thompson]: Thanks, I'll check the coat pocket. LEAVE",coin,pocket,unknown,pocket,True
gemini-3.1-pro-preview × gemini-3.1-pro-preview,ignorance_help,100,22,Two people are in a bathroom with a drawer and a shelf. A comb has been placed on one of these two places.,The other person is looking for the comb. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The comb is on the drawer.),"You need to find the comb. Ask the other person and decide where to look. Once you have decided, state your final choice and say LEAVE. (Extra information: You do not know where the comb is.)","[Mia Sanders]: The comb is on the drawer.
[Ava Thompson]: Okay, I'll check the drawer. LEAVE.",comb,drawer,unknown,drawer,True
gemini-3.1-pro-preview × gemini-3.1-pro-preview,ignorance_help,100,23,Two people are in a room with a desk and a basket. A power cord has been left on one of these two places.,The other person is looking for the cord. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The cord is on the basket.),"You need to find the cord. Ask the other person and decide where to look. Once you have decided, state your final choice and say LEAVE. (Extra information: You do not know where the cord is.)","[Mia Sanders]: The power cord is on the basket.
[Ava Thompson]: I'll check the basket then. LEAVE",cord,basket,unknown,basket,True
gemini-3.1-pro-preview × gemini-3.1-pro-preview,ignorance_help,100,24,Two people are in a break room with a shelf and a table. A cup has been placed on one of these two places.,The other person is looking for the cup. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The cup is on the shelf.),"You need to find the cup. Ask the other person and decide where to look. Once you have decided, state your final choice and say LEAVE. (Extra information: You do not know where the cup is.)","[Mia Sanders]: The cup you're looking for is on the shelf.
[Ava Thompson]: Thanks, I'll check the shelf. LEAVE",cup,shelf,unknown,shelf,True
gemini-3.1-pro-preview × gemini-3.1-pro-preview,ignorance_help,100,25,Two people are in a game room with a cup and a table. A pair of dice has been placed on one of these two places.,The other person is looking for the dice. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The dice is on the table.),"You need to find the dice. Ask the other person and decide where to look. Once you have decided, state your final choice and say LEAVE. (Extra information: You do not know where the dice are.)","[Mia Sanders]: The dice is on the table.
[Ava Thompson]: I will check the table. LEAVE.",dice,table,unknown,table,True
gemini-3.1-pro-preview × gemini-3.1-pro-preview,ignorance_help,100,26,Two people are in a workshop with a workbench and a tool case. A drill has been placed on one of these two places.,The other person is looking for the drill. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The drill is on the bench.),"You need to find the drill. Ask the other person and decide where to look. Once you have decided, state your final choice and say LEAVE. (Extra information: You do not know where the drill is.)","[Mia Sanders]: The drill is on the workbench.
[Ava Thompson]: I'll check the workbench then. LEAVE.",drill,bench,unknown,bench,True
gemini-3.1-pro-preview × gemini-3.1-pro-preview,ignorance_help,100,27,Two people are in a storage room with a shelf and the floor. A fan has been placed on one of these two places.,The other person is looking for the fan. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The fan is on the shelf.),"You need to find the fan. Ask the other person and decide where to look. Once you have decided, state your final choice and say LEAVE. (Extra information: You do not know where the fan is.)","[Mia Sanders]: The fan is on the shelf.
[Ava Thompson]: I will look on the shelf then. LEAVE",fan,shelf,unknown,shelf,True
gemini-3.1-pro-preview × gemini-3.1-pro-preview,ignorance_help,100,28,Two people are in a darkroom with a shelf and a drawer. A roll of film has been placed on one of these two places.,The other person is looking for the film. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The film is on the shelf.),"You need to find the film. Ask the other person and decide where to look. Once you have decided, state your final choice and say LEAVE. (Extra information: You do not know where the film is.)","[Mia Sanders]: The film you're looking for is on the shelf.
[Ava Thompson]: I will check the shelf then. LEAVE",film,shelf,unknown,shelf,True
gemini-3.1-pro-preview × gemini-3.1-pro-preview,ignorance_help,100,29,Two people are at a field with a flag pole and a storage box. A flag has been placed at one of these two places.,The other person is looking for the flag. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The flag is on the pole.),"You need to find the flag. Ask the other person and decide where to look. Once you have decided, state your final choice and say LEAVE. (Extra information: You do not know where the flag is.)","[Mia Sanders]: The flag is on the pole.
[Ava Thompson]: Got it, I'll check the pole. LEAVE.",flag,pole,unknown,pole,True
gemini-3.1-pro-preview × gemini-3.1-pro-preview,ignorance_help,100,30,Two people are in a garage with a drawer and a shelf. A flashlight has been placed on one of these two places.,The other person is looking for the flashlight. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The flashlight is on the drawer.),"You need to find the flashlight. Ask the other person and decide where to look. Once you have decided, state your final choice and say LEAVE. (Extra information: You do not know where the flashlight is.)","[Mia Sanders]: The flashlight is on the drawer.
[Ava Thompson]: I'll check the drawer then. LEAVE.",flashlight,drawer,unknown,drawer,True
gemini-3.1-pro-preview × gemini-3.1-pro-preview,ignorance_help,100,31,Two people are in a lab with a desk and a locker. A flask has been placed on one of these two places.,The other person is looking for the flask. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The flask is on the locker.),"You need to find the flask. Ask the other person and decide where to look. Once you have decided, state your final choice and say LEAVE. (Extra information: You do not know where the flask is.)","[Mia Sanders]: The flask is on the locker.
[Ava Thompson]: I will check the locker. LEAVE.",flask,locker,unknown,locker,True
