pair,scenario,condition,class,turn,agent,layer_index,layer_label,logprob_diff
allenai_OLMo-3-7B-Instruct × allenai_OLMo-3-7B-Instruct,key,shared_deceive,ava_think_location,0,1,22,70%,-0.18465614318847656
DeepSeek-R1-Distill-Llama-8B × DeepSeek-R1-Distill-Llama-8B,pkg,shared_deceive,ava_think_location,0,1,22,70%,-1.3047094345092773
DeepSeek-R1-Distill-Llama-8B × Meta-Llama-3-8B-Instruct,pkg,shared_deceive,ava_think_location,0,1,22,70%,-1.3047094345092773
DeepSeek-R1-Distill-Llama-8B × Mistral-7B-Instruct-v0.2,pkg,shared_deceive,ava_think_location,0,1,22,70%,-1.3047094345092773
DeepSeek-R1-Distill-Llama-8B × Mistral-7B-Instruct-v0.3,pkg,shared_deceive,ava_think_location,0,1,22,70%,-1.3047094345092773
DeepSeek-R1-Distill-Llama-8B × Qwen2.5-7B-Instruct,pkg,shared_deceive,ava_think_location,0,1,22,70%,-1.3047094345092773
DeepSeek-R1-Distill-Llama-8B × Qwen3-8B,pkg,shared_deceive,ava_think_location,0,1,22,70%,-1.3047094345092773
DeepSeek-R1-Distill-Llama-8B × Qwen_Qwen3-14B,pkg,shared_deceive,ava_think_location,0,1,22,70%,-1.3047094345092773
Meta-Llama-3-8B-Instruct × Meta-Llama-3-8B-Instruct,pkg,shared_deceive,ava_think_location,0,1,22,70%,-1.2507171630859375
Meta-Llama-3-8B-Instruct × Mistral-7B-Instruct-v0.2,pkg,shared_deceive,ava_think_location,0,1,22,70%,-1.2507171630859375
Meta-Llama-3-8B-Instruct × Mistral-7B-Instruct-v0.3,pkg,shared_deceive,ava_think_location,0,1,22,70%,-1.2507171630859375
Meta-Llama-3-8B-Instruct × Qwen2.5-7B-Instruct,pkg,shared_deceive,ava_think_location,0,1,22,70%,-1.2520442008972168
Meta-Llama-3-8B-Instruct × Qwen3-8B,pkg,shared_deceive,ava_think_location,0,1,22,70%,-1.2520442008972168
Meta-Llama-3-8B-Instruct × Qwen_Qwen3-14B,pkg,shared_deceive,ava_think_location,0,1,22,70%,-1.2507171630859375
Mistral-7B-Instruct-v0.2 × Mistral-7B-Instruct-v0.2,pkg,shared_deceive,ava_think_location,0,1,22,70%,-1.225296974182129
Mistral-7B-Instruct-v0.2 × Mistral-7B-Instruct-v0.3,pkg,shared_deceive,ava_think_location,0,1,22,70%,-1.225296974182129
Mistral-7B-Instruct-v0.2 × Qwen2.5-7B-Instruct,pkg,shared_deceive,ava_think_location,0,1,22,70%,-1.2259187698364258
Mistral-7B-Instruct-v0.2 × Qwen3-8B,pkg,shared_deceive,ava_think_location,0,1,22,70%,-1.225296974182129
Mistral-7B-Instruct-v0.2 × Qwen_Qwen3-14B,pkg,shared_deceive,ava_think_location,0,1,22,70%,-1.2259187698364258
Mistral-7B-Instruct-v0.3 × Mistral-7B-Instruct-v0.3,pkg,shared_deceive,ava_think_location,0,1,22,70%,-1.0238304138183594
Mistral-7B-Instruct-v0.3 × Qwen2.5-7B-Instruct,pkg,shared_deceive,ava_think_location,0,1,22,70%,-1.0238304138183594
Mistral-7B-Instruct-v0.3 × Qwen3-8B,pkg,shared_deceive,ava_think_location,0,1,22,70%,-1.0238304138183594
Mistral-7B-Instruct-v0.3 × Qwen_Qwen3-14B,pkg,shared_deceive,ava_think_location,0,1,22,70%,-1.0238304138183594
Qwen2.5-7B-Instruct × Qwen2.5-7B-Instruct,pkg,shared_deceive,ava_think_location,0,1,20,70%,-0.18030929565429688
Qwen2.5-7B-Instruct × Qwen3-8B,pkg,shared_deceive,ava_think_location,0,1,20,70%,-0.18030929565429688
Qwen2.5-7B-Instruct × Qwen_Qwen3-14B,pkg,shared_deceive,ava_think_location,0,1,20,70%,-0.18030929565429688
Qwen3-8B × Qwen3-8B,pkg,shared_deceive,ava_think_location,0,1,25,70%,-1.0172252655029297
Qwen3-8B × Qwen_Qwen3-14B,pkg,shared_deceive,ava_think_location,0,1,25,70%,-1.0172252655029297
Qwen_Qwen3-14B × Qwen_Qwen3-14B,pkg,shared_deceive,ava_think_location,0,1,28,70%,-0.9773836135864258
allenai_OLMo-3-7B-Instruct × DeepSeek-R1-Distill-Llama-8B,pkg,shared_deceive,ava_think_location,0,1,22,70%,-1.0310587882995605
allenai_OLMo-3-7B-Instruct × Meta-Llama-3-8B-Instruct,pkg,shared_deceive,ava_think_location,0,1,22,70%,-1.0310587882995605
allenai_OLMo-3-7B-Instruct × Mistral-7B-Instruct-v0.2,pkg,shared_deceive,ava_think_location,0,1,22,70%,-1.0310587882995605
allenai_OLMo-3-7B-Instruct × Mistral-7B-Instruct-v0.3,pkg,shared_deceive,ava_think_location,0,1,22,70%,-1.0310587882995605
allenai_OLMo-3-7B-Instruct × Qwen2.5-7B-Instruct,pkg,shared_deceive,ava_think_location,0,1,22,70%,-1.0310587882995605
allenai_OLMo-3-7B-Instruct × Qwen3-8B,pkg,shared_deceive,ava_think_location,0,1,22,70%,-1.0310587882995605
allenai_OLMo-3-7B-Instruct × Qwen_Qwen3-14B,pkg,shared_deceive,ava_think_location,0,1,22,70%,-1.0310587882995605
allenai_OLMo-3-7B-Instruct × allenai_OLMo-3-7B-Instruct,pkg,shared_deceive,ava_think_location,0,1,22,70%,-1.0310587882995605
DeepSeek-R1-Distill-Llama-8B × DeepSeek-R1-Distill-Llama-8B,wallet,shared_deceive,ava_think_location,0,1,22,70%,-0.0907907485961914
DeepSeek-R1-Distill-Llama-8B × Meta-Llama-3-8B-Instruct,wallet,shared_deceive,ava_think_location,0,1,22,70%,-0.0907907485961914
DeepSeek-R1-Distill-Llama-8B × Mistral-7B-Instruct-v0.2,wallet,shared_deceive,ava_think_location,0,1,22,70%,-0.0907907485961914
DeepSeek-R1-Distill-Llama-8B × Mistral-7B-Instruct-v0.3,wallet,shared_deceive,ava_think_location,0,1,22,70%,-0.0907907485961914
DeepSeek-R1-Distill-Llama-8B × Qwen2.5-7B-Instruct,wallet,shared_deceive,ava_think_location,0,1,22,70%,-0.0907907485961914
DeepSeek-R1-Distill-Llama-8B × Qwen3-8B,wallet,shared_deceive,ava_think_location,0,1,22,70%,-0.0907907485961914
DeepSeek-R1-Distill-Llama-8B × Qwen_Qwen3-14B,wallet,shared_deceive,ava_think_location,0,1,22,70%,-0.0907907485961914
Meta-Llama-3-8B-Instruct × Meta-Llama-3-8B-Instruct,wallet,shared_deceive,ava_think_location,0,1,22,70%,0.34200477600097656
Meta-Llama-3-8B-Instruct × Mistral-7B-Instruct-v0.2,wallet,shared_deceive,ava_think_location,0,1,22,70%,0.34200477600097656
Meta-Llama-3-8B-Instruct × Mistral-7B-Instruct-v0.3,wallet,shared_deceive,ava_think_location,0,1,22,70%,0.34200477600097656
Meta-Llama-3-8B-Instruct × Qwen2.5-7B-Instruct,wallet,shared_deceive,ava_think_location,0,1,22,70%,0.34200477600097656
Meta-Llama-3-8B-Instruct × Qwen3-8B,wallet,shared_deceive,ava_think_location,0,1,22,70%,0.34200477600097656
Meta-Llama-3-8B-Instruct × Qwen_Qwen3-14B,wallet,shared_deceive,ava_think_location,0,1,22,70%,0.34200477600097656
Mistral-7B-Instruct-v0.2 × Mistral-7B-Instruct-v0.2,wallet,shared_deceive,ava_think_location,0,1,22,70%,-0.276247501373291
Mistral-7B-Instruct-v0.2 × Mistral-7B-Instruct-v0.3,wallet,shared_deceive,ava_think_location,0,1,22,70%,-0.27567386627197266
Mistral-7B-Instruct-v0.2 × Qwen2.5-7B-Instruct,wallet,shared_deceive,ava_think_location,0,1,22,70%,-0.276247501373291
Mistral-7B-Instruct-v0.2 × Qwen3-8B,wallet,shared_deceive,ava_think_location,0,1,22,70%,-0.276247501373291
Mistral-7B-Instruct-v0.2 × Qwen_Qwen3-14B,wallet,shared_deceive,ava_think_location,0,1,22,70%,-0.276247501373291
Mistral-7B-Instruct-v0.3 × Mistral-7B-Instruct-v0.3,wallet,shared_deceive,ava_think_location,0,1,22,70%,-0.12692832946777344
Mistral-7B-Instruct-v0.3 × Qwen2.5-7B-Instruct,wallet,shared_deceive,ava_think_location,0,1,22,70%,-0.12692832946777344
Mistral-7B-Instruct-v0.3 × Qwen3-8B,wallet,shared_deceive,ava_think_location,0,1,22,70%,-0.12692832946777344
Mistral-7B-Instruct-v0.3 × Qwen_Qwen3-14B,wallet,shared_deceive,ava_think_location,0,1,22,70%,-0.12692832946777344
Qwen2.5-7B-Instruct × Qwen2.5-7B-Instruct,wallet,shared_deceive,ava_think_location,0,1,20,70%,0.23393821716308594
Qwen2.5-7B-Instruct × Qwen3-8B,wallet,shared_deceive,ava_think_location,0,1,20,70%,0.23393821716308594
Qwen2.5-7B-Instruct × Qwen_Qwen3-14B,wallet,shared_deceive,ava_think_location,0,1,20,70%,0.23393821716308594
Qwen3-8B × Qwen3-8B,wallet,shared_deceive,ava_think_location,0,1,25,70%,-0.2001352310180664
Qwen3-8B × Qwen_Qwen3-14B,wallet,shared_deceive,ava_think_location,0,1,25,70%,-0.2001352310180664
Qwen_Qwen3-14B × Qwen_Qwen3-14B,wallet,shared_deceive,ava_think_location,0,1,28,70%,-0.22516345977783203
allenai_OLMo-3-7B-Instruct × DeepSeek-R1-Distill-Llama-8B,wallet,shared_deceive,ava_think_location,0,1,22,70%,-0.22491073608398438
allenai_OLMo-3-7B-Instruct × Meta-Llama-3-8B-Instruct,wallet,shared_deceive,ava_think_location,0,1,22,70%,-0.22491073608398438
allenai_OLMo-3-7B-Instruct × Mistral-7B-Instruct-v0.2,wallet,shared_deceive,ava_think_location,0,1,22,70%,-0.22491073608398438
allenai_OLMo-3-7B-Instruct × Mistral-7B-Instruct-v0.3,wallet,shared_deceive,ava_think_location,0,1,22,70%,-0.22491073608398438
allenai_OLMo-3-7B-Instruct × Qwen2.5-7B-Instruct,wallet,shared_deceive,ava_think_location,0,1,22,70%,-0.22491073608398438
allenai_OLMo-3-7B-Instruct × Qwen3-8B,wallet,shared_deceive,ava_think_location,0,1,22,70%,-0.22491073608398438
allenai_OLMo-3-7B-Instruct × Qwen_Qwen3-14B,wallet,shared_deceive,ava_think_location,0,1,22,70%,-0.22491073608398438
allenai_OLMo-3-7B-Instruct × allenai_OLMo-3-7B-Instruct,wallet,shared_deceive,ava_think_location,0,1,22,70%,-0.22491073608398438
DeepSeek-R1-Distill-Llama-8B × DeepSeek-R1-Distill-Llama-8B,key,shared_help,ava_think_location,0,1,22,70%,-0.4958219528198242
DeepSeek-R1-Distill-Llama-8B × Meta-Llama-3-8B-Instruct,key,shared_help,ava_think_location,0,1,22,70%,-0.4958219528198242
DeepSeek-R1-Distill-Llama-8B × Mistral-7B-Instruct-v0.2,key,shared_help,ava_think_location,0,1,22,70%,-0.4958219528198242
DeepSeek-R1-Distill-Llama-8B × Mistral-7B-Instruct-v0.3,key,shared_help,ava_think_location,0,1,22,70%,-0.4958219528198242
DeepSeek-R1-Distill-Llama-8B × Qwen2.5-7B-Instruct,key,shared_help,ava_think_location,0,1,22,70%,-0.4958219528198242
DeepSeek-R1-Distill-Llama-8B × Qwen3-8B,key,shared_help,ava_think_location,0,1,22,70%,-0.4958219528198242
DeepSeek-R1-Distill-Llama-8B × Qwen_Qwen3-14B,key,shared_help,ava_think_location,0,1,22,70%,-0.4958219528198242
Meta-Llama-3-8B-Instruct × Meta-Llama-3-8B-Instruct,key,shared_help,ava_think_location,0,1,22,70%,-0.6865887641906738
Meta-Llama-3-8B-Instruct × Mistral-7B-Instruct-v0.2,key,shared_help,ava_think_location,0,1,22,70%,-0.6865887641906738
Meta-Llama-3-8B-Instruct × Mistral-7B-Instruct-v0.3,key,shared_help,ava_think_location,0,1,22,70%,-0.6865887641906738
Meta-Llama-3-8B-Instruct × Qwen2.5-7B-Instruct,key,shared_help,ava_think_location,0,1,22,70%,-0.6865887641906738
Meta-Llama-3-8B-Instruct × Qwen3-8B,key,shared_help,ava_think_location,0,1,22,70%,-0.6865887641906738
Meta-Llama-3-8B-Instruct × Qwen_Qwen3-14B,key,shared_help,ava_think_location,0,1,22,70%,-0.6865887641906738
Mistral-7B-Instruct-v0.2 × Mistral-7B-Instruct-v0.2,key,shared_help,ava_think_location,0,1,22,70%,-1.1273488998413086
Mistral-7B-Instruct-v0.2 × Mistral-7B-Instruct-v0.3,key,shared_help,ava_think_location,0,1,22,70%,-1.1273488998413086
Mistral-7B-Instruct-v0.2 × Qwen2.5-7B-Instruct,key,shared_help,ava_think_location,0,1,22,70%,-1.1260743141174316
Mistral-7B-Instruct-v0.2 × Qwen3-8B,key,shared_help,ava_think_location,0,1,22,70%,-1.1273488998413086
Mistral-7B-Instruct-v0.2 × Qwen_Qwen3-14B,key,shared_help,ava_think_location,0,1,22,70%,-1.1260743141174316
Mistral-7B-Instruct-v0.3 × Mistral-7B-Instruct-v0.3,key,shared_help,ava_think_location,0,1,22,70%,-0.4676961898803711
Mistral-7B-Instruct-v0.3 × Qwen2.5-7B-Instruct,key,shared_help,ava_think_location,0,1,22,70%,-0.4676961898803711
Mistral-7B-Instruct-v0.3 × Qwen3-8B,key,shared_help,ava_think_location,0,1,22,70%,-0.4676961898803711
Mistral-7B-Instruct-v0.3 × Qwen_Qwen3-14B,key,shared_help,ava_think_location,0,1,22,70%,-0.4676961898803711
Qwen2.5-7B-Instruct × Qwen2.5-7B-Instruct,key,shared_help,ava_think_location,0,1,20,70%,-0.42464733123779297
Qwen2.5-7B-Instruct × Qwen3-8B,key,shared_help,ava_think_location,0,1,20,70%,-0.42464733123779297
Qwen2.5-7B-Instruct × Qwen_Qwen3-14B,key,shared_help,ava_think_location,0,1,20,70%,-0.42464733123779297
Qwen3-8B × Qwen3-8B,key,shared_help,ava_think_location,0,1,25,70%,-0.5172100067138672
Qwen3-8B × Qwen_Qwen3-14B,key,shared_help,ava_think_location,0,1,25,70%,-0.5172100067138672
Qwen_Qwen3-14B × Qwen_Qwen3-14B,key,shared_help,ava_think_location,0,1,28,70%,-0.4352254867553711
allenai_OLMo-3-7B-Instruct × DeepSeek-R1-Distill-Llama-8B,key,shared_help,ava_think_location,0,1,22,70%,0.2627849578857422
allenai_OLMo-3-7B-Instruct × Meta-Llama-3-8B-Instruct,key,shared_help,ava_think_location,0,1,22,70%,0.2627849578857422
allenai_OLMo-3-7B-Instruct × Mistral-7B-Instruct-v0.2,key,shared_help,ava_think_location,0,1,22,70%,0.2627849578857422
allenai_OLMo-3-7B-Instruct × Mistral-7B-Instruct-v0.3,key,shared_help,ava_think_location,0,1,22,70%,0.2627849578857422
allenai_OLMo-3-7B-Instruct × Qwen2.5-7B-Instruct,key,shared_help,ava_think_location,0,1,22,70%,0.2627849578857422
allenai_OLMo-3-7B-Instruct × Qwen3-8B,key,shared_help,ava_think_location,0,1,22,70%,0.2627849578857422
allenai_OLMo-3-7B-Instruct × Qwen_Qwen3-14B,key,shared_help,ava_think_location,0,1,22,70%,0.2627849578857422
allenai_OLMo-3-7B-Instruct × allenai_OLMo-3-7B-Instruct,key,shared_help,ava_think_location,0,1,22,70%,0.2627849578857422
DeepSeek-R1-Distill-Llama-8B × DeepSeek-R1-Distill-Llama-8B,pkg,shared_help,ava_think_location,0,1,22,70%,-0.6605048179626465
DeepSeek-R1-Distill-Llama-8B × Meta-Llama-3-8B-Instruct,pkg,shared_help,ava_think_location,0,1,22,70%,-0.6605048179626465
DeepSeek-R1-Distill-Llama-8B × Mistral-7B-Instruct-v0.2,pkg,shared_help,ava_think_location,0,1,22,70%,-0.6605048179626465
DeepSeek-R1-Distill-Llama-8B × Mistral-7B-Instruct-v0.3,pkg,shared_help,ava_think_location,0,1,22,70%,-0.6605048179626465
DeepSeek-R1-Distill-Llama-8B × Qwen2.5-7B-Instruct,pkg,shared_help,ava_think_location,0,1,22,70%,-0.6605048179626465
DeepSeek-R1-Distill-Llama-8B × Qwen3-8B,pkg,shared_help,ava_think_location,0,1,22,70%,-0.6605048179626465
DeepSeek-R1-Distill-Llama-8B × Qwen_Qwen3-14B,pkg,shared_help,ava_think_location,0,1,22,70%,-0.6605048179626465
Meta-Llama-3-8B-Instruct × Meta-Llama-3-8B-Instruct,pkg,shared_help,ava_think_location,0,1,22,70%,-1.6347637176513672
Meta-Llama-3-8B-Instruct × Mistral-7B-Instruct-v0.2,pkg,shared_help,ava_think_location,0,1,22,70%,-1.638601303100586
Meta-Llama-3-8B-Instruct × Mistral-7B-Instruct-v0.3,pkg,shared_help,ava_think_location,0,1,22,70%,-1.6347637176513672
Meta-Llama-3-8B-Instruct × Qwen2.5-7B-Instruct,pkg,shared_help,ava_think_location,0,1,22,70%,-1.6347637176513672
Meta-Llama-3-8B-Instruct × Qwen3-8B,pkg,shared_help,ava_think_location,0,1,22,70%,-1.6347637176513672
Meta-Llama-3-8B-Instruct × Qwen_Qwen3-14B,pkg,shared_help,ava_think_location,0,1,22,70%,-1.6347637176513672
Mistral-7B-Instruct-v0.2 × Mistral-7B-Instruct-v0.2,pkg,shared_help,ava_think_location,0,1,22,70%,-1.0811128616333008
Mistral-7B-Instruct-v0.2 × Mistral-7B-Instruct-v0.3,pkg,shared_help,ava_think_location,0,1,22,70%,-1.0815544128417969
Mistral-7B-Instruct-v0.2 × Qwen2.5-7B-Instruct,pkg,shared_help,ava_think_location,0,1,22,70%,-1.0811128616333008
Mistral-7B-Instruct-v0.2 × Qwen3-8B,pkg,shared_help,ava_think_location,0,1,22,70%,-1.0815544128417969
Mistral-7B-Instruct-v0.2 × Qwen_Qwen3-14B,pkg,shared_help,ava_think_location,0,1,22,70%,-1.0815544128417969
Mistral-7B-Instruct-v0.3 × Mistral-7B-Instruct-v0.3,pkg,shared_help,ava_think_location,0,1,22,70%,-0.8385372161865234
Mistral-7B-Instruct-v0.3 × Qwen2.5-7B-Instruct,pkg,shared_help,ava_think_location,0,1,22,70%,-0.8385372161865234
Mistral-7B-Instruct-v0.3 × Qwen3-8B,pkg,shared_help,ava_think_location,0,1,22,70%,-0.8385372161865234
Mistral-7B-Instruct-v0.3 × Qwen_Qwen3-14B,pkg,shared_help,ava_think_location,0,1,22,70%,-0.8385372161865234
Qwen2.5-7B-Instruct × Qwen2.5-7B-Instruct,pkg,shared_help,ava_think_location,0,1,20,70%,-0.38196754455566406
Qwen2.5-7B-Instruct × Qwen3-8B,pkg,shared_help,ava_think_location,0,1,20,70%,-0.38196754455566406
Qwen2.5-7B-Instruct × Qwen_Qwen3-14B,pkg,shared_help,ava_think_location,0,1,20,70%,-0.38196754455566406
Qwen3-8B × Qwen3-8B,pkg,shared_help,ava_think_location,0,1,25,70%,-1.0256261825561523
Qwen3-8B × Qwen_Qwen3-14B,pkg,shared_help,ava_think_location,0,1,25,70%,-1.0256261825561523
Qwen_Qwen3-14B × Qwen_Qwen3-14B,pkg,shared_help,ava_think_location,0,1,28,70%,-0.9192514419555664
allenai_OLMo-3-7B-Instruct × DeepSeek-R1-Distill-Llama-8B,pkg,shared_help,ava_think_location,0,1,22,70%,-0.6117367744445801
allenai_OLMo-3-7B-Instruct × Meta-Llama-3-8B-Instruct,pkg,shared_help,ava_think_location,0,1,22,70%,-0.6117367744445801
allenai_OLMo-3-7B-Instruct × Mistral-7B-Instruct-v0.2,pkg,shared_help,ava_think_location,0,1,22,70%,-0.6117367744445801
allenai_OLMo-3-7B-Instruct × Mistral-7B-Instruct-v0.3,pkg,shared_help,ava_think_location,0,1,22,70%,-0.6117367744445801
allenai_OLMo-3-7B-Instruct × Qwen2.5-7B-Instruct,pkg,shared_help,ava_think_location,0,1,22,70%,-0.6117367744445801
allenai_OLMo-3-7B-Instruct × Qwen3-8B,pkg,shared_help,ava_think_location,0,1,22,70%,-0.6117367744445801
allenai_OLMo-3-7B-Instruct × Qwen_Qwen3-14B,pkg,shared_help,ava_think_location,0,1,22,70%,-0.6128606796264648
allenai_OLMo-3-7B-Instruct × allenai_OLMo-3-7B-Instruct,pkg,shared_help,ava_think_location,0,1,22,70%,-0.6117367744445801
DeepSeek-R1-Distill-Llama-8B × DeepSeek-R1-Distill-Llama-8B,wallet,shared_help,ava_think_location,0,1,22,70%,-0.041060447692871094
DeepSeek-R1-Distill-Llama-8B × Meta-Llama-3-8B-Instruct,wallet,shared_help,ava_think_location,0,1,22,70%,-0.041060447692871094
DeepSeek-R1-Distill-Llama-8B × Mistral-7B-Instruct-v0.2,wallet,shared_help,ava_think_location,0,1,22,70%,-0.041060447692871094
DeepSeek-R1-Distill-Llama-8B × Mistral-7B-Instruct-v0.3,wallet,shared_help,ava_think_location,0,1,22,70%,-0.041060447692871094
DeepSeek-R1-Distill-Llama-8B × Qwen2.5-7B-Instruct,wallet,shared_help,ava_think_location,0,1,22,70%,-0.041060447692871094
DeepSeek-R1-Distill-Llama-8B × Qwen3-8B,wallet,shared_help,ava_think_location,0,1,22,70%,-0.041060447692871094
DeepSeek-R1-Distill-Llama-8B × Qwen_Qwen3-14B,wallet,shared_help,ava_think_location,0,1,22,70%,-0.041060447692871094
Meta-Llama-3-8B-Instruct × Meta-Llama-3-8B-Instruct,wallet,shared_help,ava_think_location,0,1,22,70%,-0.05670928955078125
Meta-Llama-3-8B-Instruct × Mistral-7B-Instruct-v0.2,wallet,shared_help,ava_think_location,0,1,22,70%,-0.05670928955078125
Meta-Llama-3-8B-Instruct × Mistral-7B-Instruct-v0.3,wallet,shared_help,ava_think_location,0,1,22,70%,-0.057007789611816406
Meta-Llama-3-8B-Instruct × Qwen2.5-7B-Instruct,wallet,shared_help,ava_think_location,0,1,22,70%,-0.057007789611816406
Meta-Llama-3-8B-Instruct × Qwen3-8B,wallet,shared_help,ava_think_location,0,1,22,70%,-0.05670928955078125
Meta-Llama-3-8B-Instruct × Qwen_Qwen3-14B,wallet,shared_help,ava_think_location,0,1,22,70%,-0.05670928955078125
Mistral-7B-Instruct-v0.2 × Mistral-7B-Instruct-v0.2,wallet,shared_help,ava_think_location,0,1,22,70%,-0.2255725860595703
Mistral-7B-Instruct-v0.2 × Mistral-7B-Instruct-v0.3,wallet,shared_help,ava_think_location,0,1,22,70%,-0.22633934020996094
Mistral-7B-Instruct-v0.2 × Qwen2.5-7B-Instruct,wallet,shared_help,ava_think_location,0,1,22,70%,-0.2255725860595703
Mistral-7B-Instruct-v0.2 × Qwen3-8B,wallet,shared_help,ava_think_location,0,1,22,70%,-0.2255725860595703
Mistral-7B-Instruct-v0.2 × Qwen_Qwen3-14B,wallet,shared_help,ava_think_location,0,1,22,70%,-0.2255725860595703
Mistral-7B-Instruct-v0.3 × Mistral-7B-Instruct-v0.3,wallet,shared_help,ava_think_location,0,1,22,70%,-0.13904619216918945
Mistral-7B-Instruct-v0.3 × Qwen2.5-7B-Instruct,wallet,shared_help,ava_think_location,0,1,22,70%,-0.13904619216918945
Mistral-7B-Instruct-v0.3 × Qwen3-8B,wallet,shared_help,ava_think_location,0,1,22,70%,-0.13904619216918945
Mistral-7B-Instruct-v0.3 × Qwen_Qwen3-14B,wallet,shared_help,ava_think_location,0,1,22,70%,-0.13904619216918945
Qwen2.5-7B-Instruct × Qwen2.5-7B-Instruct,wallet,shared_help,ava_think_location,0,1,20,70%,-0.041049957275390625
Qwen2.5-7B-Instruct × Qwen3-8B,wallet,shared_help,ava_think_location,0,1,20,70%,-0.041049957275390625
Qwen2.5-7B-Instruct × Qwen_Qwen3-14B,wallet,shared_help,ava_think_location,0,1,20,70%,-0.041049957275390625
Qwen3-8B × Qwen3-8B,wallet,shared_help,ava_think_location,0,1,25,70%,-0.09076213836669922
Qwen3-8B × Qwen_Qwen3-14B,wallet,shared_help,ava_think_location,0,1,25,70%,-0.09076213836669922
Qwen_Qwen3-14B × Qwen_Qwen3-14B,wallet,shared_help,ava_think_location,0,1,28,70%,-0.32390594482421875
allenai_OLMo-3-7B-Instruct × DeepSeek-R1-Distill-Llama-8B,wallet,shared_help,ava_think_location,0,1,22,70%,-0.11437320709228516
allenai_OLMo-3-7B-Instruct × Meta-Llama-3-8B-Instruct,wallet,shared_help,ava_think_location,0,1,22,70%,-0.11437320709228516
allenai_OLMo-3-7B-Instruct × Mistral-7B-Instruct-v0.2,wallet,shared_help,ava_think_location,0,1,22,70%,-0.11437320709228516
allenai_OLMo-3-7B-Instruct × Mistral-7B-Instruct-v0.3,wallet,shared_help,ava_think_location,0,1,22,70%,-0.11437320709228516
allenai_OLMo-3-7B-Instruct × Qwen2.5-7B-Instruct,wallet,shared_help,ava_think_location,0,1,22,70%,-0.11437320709228516
allenai_OLMo-3-7B-Instruct × Qwen3-8B,wallet,shared_help,ava_think_location,0,1,22,70%,-0.11437320709228516
allenai_OLMo-3-7B-Instruct × Qwen_Qwen3-14B,wallet,shared_help,ava_think_location,0,1,22,70%,-0.11437320709228516
allenai_OLMo-3-7B-Instruct × allenai_OLMo-3-7B-Instruct,wallet,shared_help,ava_think_location,0,1,22,70%,-0.11437320709228516
DeepSeek-R1-Distill-Llama-8B × DeepSeek-R1-Distill-Llama-8B,key,false_deceive,decision_confidence,0,1,22,70%,1.194626808166504
DeepSeek-R1-Distill-Llama-8B × Meta-Llama-3-8B-Instruct,key,false_deceive,decision_confidence,0,1,22,70%,1.194626808166504
DeepSeek-R1-Distill-Llama-8B × Mistral-7B-Instruct-v0.2,key,false_deceive,decision_confidence,0,1,22,70%,1.194626808166504
DeepSeek-R1-Distill-Llama-8B × Mistral-7B-Instruct-v0.3,key,false_deceive,decision_confidence,0,1,22,70%,1.194626808166504
DeepSeek-R1-Distill-Llama-8B × Qwen2.5-7B-Instruct,key,false_deceive,decision_confidence,0,1,22,70%,1.194626808166504
DeepSeek-R1-Distill-Llama-8B × Qwen3-8B,key,false_deceive,decision_confidence,0,1,22,70%,1.194626808166504
