pair,scenario,condition,stem,stem_canonical,turn,agent,true_count,false_count
v0.2×v0.3,pkg,false_deceive,Ava thinks the package is at the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.2×v0.3,pkg,false_deceive,Mia thinks the package is at the,[Agent] thinks the [item] is [prep],1,2,0,1
v0.3×v0.2,pkg,false_deceive,Ava thinks the package is at the,[Agent] thinks the [item] is [prep],1,2,0,1
v0.3×v0.2,pkg,false_deceive,Mia thinks the package is at the,[Agent] thinks the [item] is [prep],1,2,0,1
v0.3×v0.3,pkg,false_deceive,Ava thinks the package is at the,[Agent] thinks the [item] is [prep],1,2,0,1
v0.3×v0.3,pkg,false_deceive,Mia thinks the package is at the,[Agent] thinks the [item] is [prep],1,2,0,1
v0.2×v0.2,wallet,false_deceive,Ava thinks the wallet is in the,[Agent] thinks the [item] is [prep],1,2,0,1
v0.2×v0.2,wallet,false_deceive,Mia thinks the wallet is in the,[Agent] thinks the [item] is [prep],1,2,0,0
v0.2×v0.3,wallet,false_deceive,Ava thinks the wallet is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.2×v0.3,wallet,false_deceive,Mia thinks the wallet is in the,[Agent] thinks the [item] is [prep],1,2,0,1
v0.3×v0.2,wallet,false_deceive,Ava thinks the wallet is in the,[Agent] thinks the [item] is [prep],1,2,0,1
v0.3×v0.2,wallet,false_deceive,Mia thinks the wallet is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.3×v0.3,wallet,false_deceive,Ava thinks the wallet is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.3×v0.3,wallet,false_deceive,Mia thinks the wallet is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.2×v0.2,key,false_help,Ava thinks the key is in the,[Agent] thinks the [item] is [prep],1,2,0,1
v0.2×v0.2,key,false_help,Mia thinks the key is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.2×v0.3,key,false_help,Ava thinks the key is in the,[Agent] thinks the [item] is [prep],1,2,0,1
v0.2×v0.3,key,false_help,Mia thinks the key is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.3×v0.2,key,false_help,Ava thinks the key is in the,[Agent] thinks the [item] is [prep],1,2,0,1
v0.3×v0.2,key,false_help,Mia thinks the key is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.3×v0.3,key,false_help,Ava thinks the key is in the,[Agent] thinks the [item] is [prep],1,2,0,1
v0.3×v0.3,key,false_help,Mia thinks the key is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.2×v0.3,pkg,false_help,Ava thinks the package is at the,[Agent] thinks the [item] is [prep],1,2,0,1
v0.2×v0.3,pkg,false_help,Mia thinks the package is at the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.3×v0.2,pkg,false_help,Ava thinks the package is at the,[Agent] thinks the [item] is [prep],1,2,0,1
v0.3×v0.2,pkg,false_help,Mia thinks the package is at the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.3×v0.3,pkg,false_help,Ava thinks the package is at the,[Agent] thinks the [item] is [prep],1,2,0,1
v0.3×v0.3,pkg,false_help,Mia thinks the package is at the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.2×v0.3,wallet,false_help,Ava thinks the wallet is in the,[Agent] thinks the [item] is [prep],1,2,0,1
v0.2×v0.3,wallet,false_help,Mia thinks the wallet is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.3×v0.2,wallet,false_help,Ava thinks the wallet is in the,[Agent] thinks the [item] is [prep],1,2,0,0
v0.3×v0.2,wallet,false_help,Mia thinks the wallet is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.3×v0.3,wallet,false_help,Ava thinks the wallet is in the,[Agent] thinks the [item] is [prep],1,2,0,0
v0.3×v0.3,wallet,false_help,Mia thinks the wallet is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.2×v0.2,key,ignorance_deceive,Ava thinks the key is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.2×v0.2,key,ignorance_deceive,Mia thinks the key is in the,[Agent] thinks the [item] is [prep],1,2,0,1
v0.2×v0.3,key,ignorance_deceive,Ava thinks the key is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.2×v0.3,key,ignorance_deceive,Mia thinks the key is in the,[Agent] thinks the [item] is [prep],1,2,0,1
v0.3×v0.2,key,ignorance_deceive,Ava thinks the key is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.3×v0.2,key,ignorance_deceive,Mia thinks the key is in the,[Agent] thinks the [item] is [prep],1,2,0,1
v0.3×v0.3,key,ignorance_deceive,Ava thinks the key is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.3×v0.3,key,ignorance_deceive,Mia thinks the key is in the,[Agent] thinks the [item] is [prep],1,2,0,1
v0.2×v0.3,pkg,ignorance_deceive,Ava thinks the package is at the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.2×v0.3,pkg,ignorance_deceive,Mia thinks the package is at the,[Agent] thinks the [item] is [prep],1,2,0,1
v0.3×v0.2,pkg,ignorance_deceive,Ava thinks the package is at the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.3×v0.2,pkg,ignorance_deceive,Mia thinks the package is at the,[Agent] thinks the [item] is [prep],1,2,0,1
v0.3×v0.3,pkg,ignorance_deceive,Ava thinks the package is at the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.3×v0.3,pkg,ignorance_deceive,Mia thinks the package is at the,[Agent] thinks the [item] is [prep],1,2,0,1
v0.2×v0.2,wallet,ignorance_deceive,Ava thinks the wallet is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.2×v0.2,wallet,ignorance_deceive,Mia thinks the wallet is in the,[Agent] thinks the [item] is [prep],1,2,0,1
v0.2×v0.3,wallet,ignorance_deceive,Ava thinks the wallet is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.2×v0.3,wallet,ignorance_deceive,Mia thinks the wallet is in the,[Agent] thinks the [item] is [prep],1,2,0,1
v0.3×v0.2,wallet,ignorance_deceive,Ava thinks the wallet is in the,[Agent] thinks the [item] is [prep],1,2,0,1
v0.3×v0.2,wallet,ignorance_deceive,Mia thinks the wallet is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.3×v0.3,wallet,ignorance_deceive,Ava thinks the wallet is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.3×v0.3,wallet,ignorance_deceive,Mia thinks the wallet is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.2×v0.2,key,ignorance_help,Ava thinks the key is in the,[Agent] thinks the [item] is [prep],1,2,0,1
v0.2×v0.2,key,ignorance_help,Mia thinks the key is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.2×v0.3,key,ignorance_help,Ava thinks the key is in the,[Agent] thinks the [item] is [prep],1,2,0,1
v0.2×v0.3,key,ignorance_help,Mia thinks the key is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.3×v0.2,key,ignorance_help,Ava thinks the key is in the,[Agent] thinks the [item] is [prep],1,2,0,1
v0.3×v0.2,key,ignorance_help,Mia thinks the key is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.3×v0.3,key,ignorance_help,Ava thinks the key is in the,[Agent] thinks the [item] is [prep],1,2,0,1
v0.3×v0.3,key,ignorance_help,Mia thinks the key is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.2×v0.2,pkg,ignorance_help,Ava thinks the package is at the,[Agent] thinks the [item] is [prep],1,2,0,1
v0.2×v0.2,pkg,ignorance_help,Mia thinks the package is at the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.2×v0.3,pkg,ignorance_help,Ava thinks the package is at the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.2×v0.3,pkg,ignorance_help,Mia thinks the package is at the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.3×v0.2,pkg,ignorance_help,Ava thinks the package is at the,[Agent] thinks the [item] is [prep],1,2,0,1
v0.3×v0.2,pkg,ignorance_help,Mia thinks the package is at the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.3×v0.3,pkg,ignorance_help,Ava thinks the package is at the,[Agent] thinks the [item] is [prep],1,2,0,1
v0.3×v0.3,pkg,ignorance_help,Mia thinks the package is at the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.2×v0.2,wallet,ignorance_help,Ava thinks the wallet is in the,[Agent] thinks the [item] is [prep],1,2,0,0
v0.2×v0.2,wallet,ignorance_help,Mia thinks the wallet is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.2×v0.3,wallet,ignorance_help,Ava thinks the wallet is in the,[Agent] thinks the [item] is [prep],1,2,0,1
v0.2×v0.3,wallet,ignorance_help,Mia thinks the wallet is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.3×v0.2,wallet,ignorance_help,Ava thinks the wallet is in the,[Agent] thinks the [item] is [prep],1,2,0,0
v0.3×v0.2,wallet,ignorance_help,Mia thinks the wallet is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.3×v0.3,wallet,ignorance_help,Ava thinks the wallet is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.3×v0.3,wallet,ignorance_help,Mia thinks the wallet is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.2×v0.2,key,shared_deceive,Ava thinks the key is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.2×v0.2,key,shared_deceive,Mia thinks the key is in the,[Agent] thinks the [item] is [prep],1,2,0,1
v0.2×v0.3,key,shared_deceive,Ava thinks the key is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.2×v0.3,key,shared_deceive,Mia thinks the key is in the,[Agent] thinks the [item] is [prep],1,2,0,1
v0.3×v0.2,key,shared_deceive,Ava thinks the key is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.3×v0.2,key,shared_deceive,Mia thinks the key is in the,[Agent] thinks the [item] is [prep],1,2,0,1
v0.3×v0.3,key,shared_deceive,Ava thinks the key is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.3×v0.3,key,shared_deceive,Mia thinks the key is in the,[Agent] thinks the [item] is [prep],1,2,0,1
v0.2×v0.2,pkg,shared_deceive,Ava thinks the package is at the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.2×v0.2,pkg,shared_deceive,Mia thinks the package is at the,[Agent] thinks the [item] is [prep],1,2,0,1
v0.2×v0.3,pkg,shared_deceive,Ava thinks the package is at the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.2×v0.3,pkg,shared_deceive,Mia thinks the package is at the,[Agent] thinks the [item] is [prep],1,2,0,1
v0.3×v0.2,pkg,shared_deceive,Ava thinks the package is at the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.3×v0.2,pkg,shared_deceive,Mia thinks the package is at the,[Agent] thinks the [item] is [prep],1,2,0,1
v0.3×v0.3,pkg,shared_deceive,Ava thinks the package is at the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.3×v0.3,pkg,shared_deceive,Mia thinks the package is at the,[Agent] thinks the [item] is [prep],1,2,0,1
v0.2×v0.2,wallet,shared_deceive,Ava thinks the wallet is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.2×v0.2,wallet,shared_deceive,Mia thinks the wallet is in the,[Agent] thinks the [item] is [prep],1,2,0,0
v0.2×v0.3,wallet,shared_deceive,Ava thinks the wallet is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.2×v0.3,wallet,shared_deceive,Mia thinks the wallet is in the,[Agent] thinks the [item] is [prep],1,2,0,1
v0.3×v0.3,wallet,shared_deceive,Ava thinks the wallet is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.3×v0.3,wallet,shared_deceive,Mia thinks the wallet is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.2×v0.2,key,shared_help,Ava thinks the key is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.2×v0.2,key,shared_help,Mia thinks the key is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.2×v0.3,key,shared_help,Ava thinks the key is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.2×v0.3,key,shared_help,Mia thinks the key is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.3×v0.2,key,shared_help,Ava thinks the key is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.3×v0.2,key,shared_help,Mia thinks the key is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.3×v0.3,key,shared_help,Ava thinks the key is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.3×v0.3,key,shared_help,Mia thinks the key is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.2×v0.3,pkg,shared_help,Ava thinks the package is at the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.2×v0.3,pkg,shared_help,Mia thinks the package is at the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.3×v0.2,pkg,shared_help,Ava thinks the package is at the,[Agent] thinks the [item] is [prep],1,2,0,1
v0.3×v0.2,pkg,shared_help,Mia thinks the package is at the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.3×v0.3,pkg,shared_help,Ava thinks the package is at the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.3×v0.3,pkg,shared_help,Mia thinks the package is at the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.2×v0.2,wallet,shared_help,Ava thinks the wallet is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.2×v0.2,wallet,shared_help,Mia thinks the wallet is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.2×v0.3,wallet,shared_help,Ava thinks the wallet is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.2×v0.3,wallet,shared_help,Mia thinks the wallet is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.3×v0.2,wallet,shared_help,Ava thinks the wallet is in the,[Agent] thinks the [item] is [prep],1,2,0,1
v0.3×v0.2,wallet,shared_help,Mia thinks the wallet is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.3×v0.3,wallet,shared_help,Ava thinks the wallet is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.3×v0.3,wallet,shared_help,Mia thinks the wallet is in the,[Agent] thinks the [item] is [prep],1,2,1,0
v0.2×v0.2,key,false_deceive,I am being,I am being,2,1,0,0
v0.2×v0.3,wallet,false_deceive,I am being,I am being,2,1,0,0
v0.3×v0.2,wallet,false_deceive,I am being,I am being,2,1,0,0
v0.2×v0.2,key,false_help,I am being,I am being,2,1,0,0
v0.3×v0.2,key,false_help,I am being,I am being,2,1,0,0
v0.3×v0.2,wallet,false_help,I am being,I am being,2,1,0,0
v0.2×v0.2,key,ignorance_deceive,I am being,I am being,2,1,0,0
v0.3×v0.3,key,ignorance_deceive,I am being,I am being,2,1,0,0
v0.2×v0.2,key,ignorance_help,I am being,I am being,2,1,0,0
v0.3×v0.2,key,ignorance_help,I am being,I am being,2,1,0,0
v0.3×v0.2,wallet,ignorance_help,I am being,I am being,2,1,0,0
v0.3×v0.3,wallet,ignorance_help,I am being,I am being,2,1,0,0
v0.2×v0.2,key,shared_deceive,I am being,I am being,2,1,0,0
v0.3×v0.2,key,shared_deceive,I am being,I am being,2,1,0,0
v0.2×v0.3,pkg,shared_deceive,I am being,I am being,2,1,0,0
v0.2×v0.3,wallet,shared_deceive,I am being,I am being,2,1,0,0
v0.2×v0.3,wallet,shared_help,I am being,I am being,2,1,0,0
v0.3×v0.2,wallet,shared_help,I am being,I am being,2,1,0,0
v0.3×v0.3,wallet,shared_help,I am being,I am being,2,1,0,0
v0.2×v0.2,key,false_deceive,I am trying to,I am trying to,2,1,0,0
v0.2×v0.3,wallet,false_deceive,I am trying to,I am trying to,2,1,0,0
v0.3×v0.2,wallet,false_deceive,I am trying to,I am trying to,2,1,0,0
v0.2×v0.2,key,false_help,I am trying to,I am trying to,2,1,0,0
v0.3×v0.2,key,false_help,I am trying to,I am trying to,2,1,0,0
v0.3×v0.2,wallet,false_help,I am trying to,I am trying to,2,1,0,0
v0.2×v0.2,key,ignorance_deceive,I am trying to,I am trying to,2,1,0,0
v0.3×v0.3,key,ignorance_deceive,I am trying to,I am trying to,2,1,0,0
v0.2×v0.2,key,ignorance_help,I am trying to,I am trying to,2,1,0,0
v0.3×v0.2,key,ignorance_help,I am trying to,I am trying to,2,1,0,0
v0.3×v0.2,wallet,ignorance_help,I am trying to,I am trying to,2,1,0,0
v0.3×v0.3,wallet,ignorance_help,I am trying to,I am trying to,2,1,0,0
v0.2×v0.2,key,shared_deceive,I am trying to,I am trying to,2,1,0,0
v0.3×v0.2,key,shared_deceive,I am trying to,I am trying to,2,1,0,0
v0.2×v0.3,pkg,shared_deceive,I am trying to,I am trying to,2,1,0,0
v0.2×v0.3,wallet,shared_deceive,I am trying to,I am trying to,2,1,0,0
v0.2×v0.3,wallet,shared_help,I am trying to,I am trying to,2,1,0,0
v0.3×v0.2,wallet,shared_help,I am trying to,I am trying to,2,1,0,0
v0.3×v0.3,wallet,shared_help,I am trying to,I am trying to,2,1,0,0
v0.2×v0.2,key,false_deceive,I believe the key is in the,I believe the [item] is [prep],2,1,0,1
v0.2×v0.3,wallet,false_deceive,I believe the wallet is in the,I believe the [item] is [prep],2,1,1,0
v0.3×v0.2,wallet,false_deceive,I believe the wallet is in the,I believe the [item] is [prep],2,1,1,0
v0.2×v0.2,key,false_help,I believe the key is in the,I believe the [item] is [prep],2,1,1,0
v0.3×v0.2,key,false_help,I believe the key is in the,I believe the [item] is [prep],2,1,1,0
v0.3×v0.2,wallet,false_help,I believe the wallet is in the,I believe the [item] is [prep],2,1,1,0
v0.2×v0.2,key,ignorance_deceive,I believe the key is in the,I believe the [item] is [prep],2,1,0,1
v0.3×v0.3,key,ignorance_deceive,I believe the key is in the,I believe the [item] is [prep],2,1,0,0
v0.2×v0.2,key,ignorance_help,I believe the key is in the,I believe the [item] is [prep],2,1,1,0
v0.3×v0.2,key,ignorance_help,I believe the key is in the,I believe the [item] is [prep],2,1,1,0
v0.3×v0.2,wallet,ignorance_help,I believe the wallet is in the,I believe the [item] is [prep],2,1,1,0
v0.3×v0.3,wallet,ignorance_help,I believe the wallet is in the,I believe the [item] is [prep],2,1,1,0
v0.2×v0.2,key,shared_deceive,I believe the key is in the,I believe the [item] is [prep],2,1,0,1
v0.3×v0.2,key,shared_deceive,I believe the key is in the,I believe the [item] is [prep],2,1,0,1
v0.2×v0.3,pkg,shared_deceive,I believe the package is at the,I believe the [item] is [prep],2,1,0,1
v0.2×v0.3,wallet,shared_deceive,I believe the wallet is in the,I believe the [item] is [prep],2,1,1,0
v0.2×v0.3,wallet,shared_help,I believe the wallet is in the,I believe the [item] is [prep],2,1,1,0
v0.3×v0.2,wallet,shared_help,I believe the wallet is in the,I believe the [item] is [prep],2,1,1,0
v0.3×v0.3,wallet,shared_help,I believe the wallet is in the,I believe the [item] is [prep],2,1,1,0
v0.2×v0.2,key,false_deceive,I know that,I know that,2,1,0,0
v0.2×v0.3,wallet,false_deceive,I know that,I know that,2,1,0,0
v0.3×v0.2,wallet,false_deceive,I know that,I know that,2,1,0,0
v0.2×v0.2,key,false_help,I know that,I know that,2,1,0,0
v0.3×v0.2,key,false_help,I know that,I know that,2,1,0,0
v0.3×v0.2,wallet,false_help,I know that,I know that,2,1,0,0
v0.2×v0.2,key,ignorance_deceive,I know that,I know that,2,1,0,0
v0.3×v0.3,key,ignorance_deceive,I know that,I know that,2,1,0,0
v0.2×v0.2,key,ignorance_help,I know that,I know that,2,1,0,0
v0.3×v0.2,key,ignorance_help,I know that,I know that,2,1,0,0
v0.3×v0.2,wallet,ignorance_help,I know that,I know that,2,1,0,0
v0.3×v0.3,wallet,ignorance_help,I know that,I know that,2,1,0,0
v0.2×v0.2,key,shared_deceive,I know that,I know that,2,1,0,0
v0.3×v0.2,key,shared_deceive,I know that,I know that,2,1,0,0
v0.2×v0.3,pkg,shared_deceive,I know that,I know that,2,1,0,0
v0.2×v0.3,wallet,shared_deceive,I know that,I know that,2,1,0,0
v0.2×v0.3,wallet,shared_help,I know that,I know that,2,1,0,0
v0.3×v0.2,wallet,shared_help,I know that,I know that,2,1,0,0
v0.3×v0.3,wallet,shared_help,I know that,I know that,2,1,0,0
v0.2×v0.2,key,false_deceive,I should,I should,2,1,0,0
v0.2×v0.3,wallet,false_deceive,I should,I should,2,1,0,0
v0.3×v0.2,wallet,false_deceive,I should,I should,2,1,0,0
v0.2×v0.2,key,false_help,I should,I should,2,1,0,0
v0.3×v0.2,key,false_help,I should,I should,2,1,0,0
v0.3×v0.2,wallet,false_help,I should,I should,2,1,0,0
v0.2×v0.2,key,ignorance_deceive,I should,I should,2,1,0,0
v0.3×v0.3,key,ignorance_deceive,I should,I should,2,1,0,0
v0.2×v0.2,key,ignorance_help,I should,I should,2,1,0,0
v0.3×v0.2,key,ignorance_help,I should,I should,2,1,0,0
v0.3×v0.2,wallet,ignorance_help,I should,I should,2,1,0,0
v0.3×v0.3,wallet,ignorance_help,I should,I should,2,1,0,0
v0.2×v0.2,key,shared_deceive,I should,I should,2,1,0,0
v0.3×v0.2,key,shared_deceive,I should,I should,2,1,0,0
v0.2×v0.3,pkg,shared_deceive,I should,I should,2,1,0,0
v0.2×v0.3,wallet,shared_deceive,I should,I should,2,1,0,0
v0.2×v0.3,wallet,shared_help,I should,I should,2,1,0,0
v0.3×v0.2,wallet,shared_help,I should,I should,2,1,0,0
v0.3×v0.3,wallet,shared_help,I should,I should,2,1,0,0
v0.2×v0.2,key,false_deceive,I should tell the truth about,I should tell the truth about,2,1,0,0
v0.2×v0.3,wallet,false_deceive,I should tell the truth about,I should tell the truth about,2,1,0,0
v0.3×v0.2,wallet,false_deceive,I should tell the truth about,I should tell the truth about,2,1,0,0
v0.2×v0.2,key,false_help,I should tell the truth about,I should tell the truth about,2,1,0,0
v0.3×v0.2,key,false_help,I should tell the truth about,I should tell the truth about,2,1,0,0
v0.3×v0.2,wallet,false_help,I should tell the truth about,I should tell the truth about,2,1,0,0
v0.2×v0.2,key,ignorance_deceive,I should tell the truth about,I should tell the truth about,2,1,0,0
v0.3×v0.3,key,ignorance_deceive,I should tell the truth about,I should tell the truth about,2,1,0,0
v0.2×v0.2,key,ignorance_help,I should tell the truth about,I should tell the truth about,2,1,0,0
v0.3×v0.2,key,ignorance_help,I should tell the truth about,I should tell the truth about,2,1,0,0
v0.3×v0.2,wallet,ignorance_help,I should tell the truth about,I should tell the truth about,2,1,0,0
v0.3×v0.3,wallet,ignorance_help,I should tell the truth about,I should tell the truth about,2,1,0,0
v0.2×v0.2,key,shared_deceive,I should tell the truth about,I should tell the truth about,2,1,0,0
v0.3×v0.2,key,shared_deceive,I should tell the truth about,I should tell the truth about,2,1,0,0
v0.2×v0.3,pkg,shared_deceive,I should tell the truth about,I should tell the truth about,2,1,0,0
v0.2×v0.3,wallet,shared_deceive,I should tell the truth about,I should tell the truth about,2,1,0,0
v0.2×v0.3,wallet,shared_help,I should tell the truth about,I should tell the truth about,2,1,0,0
v0.3×v0.2,wallet,shared_help,I should tell the truth about,I should tell the truth about,2,1,0,0
v0.3×v0.3,wallet,shared_help,I should tell the truth about,I should tell the truth about,2,1,0,0
v0.2×v0.2,key,false_deceive,I should tell them the key is in the,I should tell them the [item] is [prep],2,1,1,0
v0.2×v0.3,wallet,false_deceive,I should tell them the wallet is in the,I should tell them the [item] is [prep],2,1,0,0
