pair,condition,valid_episode_count,episode,scenario,mia_goal,ava_goal,dialogue,item,true_location,ava_belief,final_choice,correct
gemini-3.1-pro-preview × gemini-3.1-pro-preview,ignorance_help,100,18,Two people are in an office with a desk and a paper tray. A paper clip has been placed on one of these two places.,The other person is looking for the clip. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The clip is on the desk.),"You need to find the clip. Ask the other person and decide where to look. Once you have decided, state your final choice and say LEAVE. (Extra information: You do not know where the clip is.)","[Mia Sanders]: The paper clip you are looking for is right here on the desk.
[Ava Thompson]: I will look on the desk. LEAVE",clip,desk,unknown,desk,True
gemini-3.1-pro-preview × gemini-3.1-pro-preview,ignorance_help,100,19,Two people are in a clinic with a shelf and a desk. A clipboard has been placed on one of these two places.,The other person is looking for the clipboard. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The clipboard is on the desk.),"You need to find the clipboard. Ask the other person and decide where to look. Once you have decided, state your final choice and say LEAVE. (Extra information: You do not know where the clipboard is.)","[Mia Sanders]: The clipboard is on the desk.
[Ava Thompson]: Thanks, Mia. I'll check the desk. LEAVE.",clipboard,desk,unknown,desk,True
gemini-3.1-pro-preview × gemini-3.1-pro-preview,ignorance_help,100,20,Two people are in a laundry room with a drying rack and a basket. A cloth has been placed on one of these two places.,The other person is looking for the cloth. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The cloth is on the basket.),"You need to find the cloth. Ask the other person and decide where to look. Once you have decided, state your final choice and say LEAVE. (Extra information: You do not know where the cloth is.)","[Mia Sanders]: The cloth is on the basket.
[Ava Thompson]: I will check the basket. LEAVE.",cloth,basket,unknown,basket,True
gemini-3.1-pro-preview × gemini-3.1-pro-preview,ignorance_help,100,21,Two people are in a room with a jar and a coat with a pocket. A coin has been placed in one of these two places.,The other person is looking for the coin. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The coin is in the pocket.),"You need to find the coin. Ask the other person and decide where to look. Once you have decided, state your final choice and say LEAVE. (Extra information: You do not know where the coin is.)","[Mia Sanders]: The coin is in the pocket.
[Ava Thompson]: I will look in the pocket. LEAVE",coin,pocket,unknown,pocket,True
gemini-3.1-pro-preview × gemini-3.1-pro-preview,ignorance_help,100,22,Two people are in a bathroom with a drawer and a shelf. A comb has been placed on one of these two places.,The other person is looking for the comb. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The comb is on the drawer.),"You need to find the comb. Ask the other person and decide where to look. Once you have decided, state your final choice and say LEAVE. (Extra information: You do not know where the comb is.)","[Mia Sanders]: The comb is on the drawer.
[Ava Thompson]: Thanks, I'll check the drawer. LEAVE",comb,drawer,unknown,drawer,True
gemini-3.1-pro-preview × gemini-3.1-pro-preview,ignorance_help,100,23,Two people are in a room with a desk and a basket. A power cord has been left on one of these two places.,The other person is looking for the cord. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The cord is on the basket.),"You need to find the cord. Ask the other person and decide where to look. Once you have decided, state your final choice and say LEAVE. (Extra information: You do not know where the cord is.)","[Mia Sanders]: The power cord is on the basket.
[Ava Thompson]: I'll check the basket then. LEAVE.",cord,basket,unknown,basket,True
gemini-3.1-pro-preview × gemini-3.1-pro-preview,ignorance_help,100,24,Two people are in a break room with a shelf and a table. A cup has been placed on one of these two places.,The other person is looking for the cup. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The cup is on the shelf.),"You need to find the cup. Ask the other person and decide where to look. Once you have decided, state your final choice and say LEAVE. (Extra information: You do not know where the cup is.)","[Mia Sanders]: The cup is on the shelf.
[Ava Thompson]: I'll check the shelf then. LEAVE",cup,shelf,unknown,shelf,True
gemini-3.1-pro-preview × gemini-3.1-pro-preview,ignorance_help,100,25,Two people are in a game room with a cup and a table. A pair of dice has been placed on one of these two places.,The other person is looking for the dice. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The dice is on the table.),"You need to find the dice. Ask the other person and decide where to look. Once you have decided, state your final choice and say LEAVE. (Extra information: You do not know where the dice are.)","[Mia Sanders]: The dice are on the table.
[Ava Thompson]: I will check the table then. LEAVE",dice,table,unknown,table,True
gemini-3.1-pro-preview × gemini-3.1-pro-preview,ignorance_help,100,26,Two people are in a workshop with a workbench and a tool case. A drill has been placed on one of these two places.,The other person is looking for the drill. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The drill is on the bench.),"You need to find the drill. Ask the other person and decide where to look. Once you have decided, state your final choice and say LEAVE. (Extra information: You do not know where the drill is.)","[Mia Sanders]: The drill is on the bench.
[Ava Thompson]: Thanks, I'll check the workbench. LEAVE.",drill,bench,unknown,bench,True
gemini-3.1-pro-preview × gemini-3.1-pro-preview,ignorance_help,100,27,Two people are in a storage room with a shelf and the floor. A fan has been placed on one of these two places.,The other person is looking for the fan. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The fan is on the shelf.),"You need to find the fan. Ask the other person and decide where to look. Once you have decided, state your final choice and say LEAVE. (Extra information: You do not know where the fan is.)","[Mia Sanders]: The fan is on the shelf.
[Ava Thompson]: I'll check the shelf. LEAVE.",fan,shelf,unknown,shelf,True
gemini-3.1-pro-preview × gemini-3.1-pro-preview,ignorance_help,100,28,Two people are in a darkroom with a shelf and a drawer. A roll of film has been placed on one of these two places.,The other person is looking for the film. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The film is on the shelf.),"You need to find the film. Ask the other person and decide where to look. Once you have decided, state your final choice and say LEAVE. (Extra information: You do not know where the film is.)","[Mia Sanders]: The film is on the shelf.
[Ava Thompson]: I'll check the shelf. LEAVE.",film,shelf,unknown,shelf,True
gemini-3.1-pro-preview × gemini-3.1-pro-preview,ignorance_help,100,29,Two people are at a field with a flag pole and a storage box. A flag has been placed at one of these two places.,The other person is looking for the flag. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The flag is on the pole.),"You need to find the flag. Ask the other person and decide where to look. Once you have decided, state your final choice and say LEAVE. (Extra information: You do not know where the flag is.)","[Mia Sanders]: The flag is on the pole.
[Ava Thompson]: I will check the flag pole then. LEAVE",flag,pole,unknown,pole,True
