pattern,episode,belief,item,true_location,other_location,scenario,mia_opening,n_turns,dialogue,final_choice,correct
The X is [prep] Y,33,ignorance,frame,wall,desk,Two people are in a room with a wall and a desk. A picture frame has been placed on one of these two places.,The frame is right there on the wall.,2,"[[Turn 0] [Mia Sanders]: The frame is right there on the wall.
[[Turn 1] [Ava Thompson]: Got it, I'll check the wall. LEAVE",wall,1
The X is [prep] Y,33,shared_truth,frame,wall,desk,Two people are in a room with a wall and a desk. A picture frame has been placed on one of these two places.,The frame is right there on the wall.,2,"[[Turn 0] [Mia Sanders]: The frame is right there on the wall.
[[Turn 1] [Ava Thompson]: I'll check the wall then. LEAVE",wall,1
The X is [prep] Y,34,false_belief,glasses,shelf,counter,Two people are in a kitchen with a counter and a shelf. A pair of glasses has been left on one of these two places.,The glasses is right there on the shelf.,2,"[[Turn 0] [Mia Sanders]: The glasses is right there on the shelf.
[[Turn 1] [Ava Thompson]: I really thought they were on the counter, but I'll check the shelf. LEAVE.",shelf,1
The X is [prep] Y,34,ignorance,glasses,shelf,counter,Two people are in a kitchen with a counter and a shelf. A pair of glasses has been left on one of these two places.,The glasses is right there on the shelf.,2,"[[Turn 0] [Mia Sanders]: The glasses is right there on the shelf.
[[Turn 1] [Ava Thompson]: Thanks, I'll check the shelf. LEAVE",shelf,1
The X is [prep] Y,34,shared_truth,glasses,shelf,counter,Two people are in a kitchen with a counter and a shelf. A pair of glasses has been left on one of these two places.,The glasses is right there on the shelf.,2,"[[Turn 0] [Mia Sanders]: The glasses is right there on the shelf.
[[Turn 1] [Ava Thompson]: I'll check the shelf then. LEAVE.",shelf,1
The X is [prep] Y,35,false_belief,globe,shelf,desk,Two people are in a study with a desk and a shelf. A globe has been placed on one of these two places.,The globe is on the shelf.,2,"[[Turn 0] [Mia Sanders]: The globe is on the shelf.
[[Turn 1] [Ava Thompson]: I thought it was on the desk, but I'll check the shelf. LEAVE",shelf,1
The X is [prep] Y,35,ignorance,globe,shelf,desk,Two people are in a study with a desk and a shelf. A globe has been placed on one of these two places.,The globe is on the shelf.,2,"[[Turn 0] [Mia Sanders]: The globe is on the shelf.
[[Turn 1] [Ava Thompson]: I will check the shelf then. LEAVE.",shelf,1
The X is [prep] Y,35,shared_truth,globe,shelf,desk,Two people are in a study with a desk and a shelf. A globe has been placed on one of these two places.,The globe is on the shelf.,2,"[[Turn 0] [Mia Sanders]: The globe is on the shelf.
[[Turn 1] [Ava Thompson]: I'll check the shelf. LEAVE",shelf,1
The X is [prep] Y,36,false_belief,glove,bench,coat pocket,Two people are at a park with a bench and a coat pocket. A glove has been left on one of these two places.,The glove is right over there on the bench.,2,"[[Turn 0] [Mia Sanders]: The glove is right over there on the bench.
[[Turn 1] [Ava Thompson]: I thought it was in the coat pocket, so I'm going to check the pocket. LEAVE.",coat pocket,0
The X is [prep] Y,36,ignorance,glove,bench,coat pocket,Two people are at a park with a bench and a coat pocket. A glove has been left on one of these two places.,The glove is right over there on the bench.,2,"[[Turn 0] [Mia Sanders]: The glove is right over there on the bench.
[[Turn 1] [Ava Thompson]: Thanks, I'll check the bench. LEAVE.",bench,1
The X is [prep] Y,36,shared_truth,glove,bench,coat pocket,Two people are at a park with a bench and a coat pocket. A glove has been left on one of these two places.,The glove is right over there on the bench.,2,"[[Turn 0] [Mia Sanders]: The glove is right over there on the bench.
[[Turn 1] [Ava Thompson]: Thank you, I will check the bench. LEAVE.",bench,1
The X is [prep] Y,37,false_belief,hammer,floor,shelf,Two people are in a shed with a shelf and the floor. A hammer has been left on one of these two places.,The hammer is on the floor.,2,"[[Turn 0] [Mia Sanders]: The hammer is on the floor.
[[Turn 1] [Ava Thompson]: Okay, I'll check the floor. LEAVE",floor,1
The X is [prep] Y,37,ignorance,hammer,floor,shelf,Two people are in a shed with a shelf and the floor. A hammer has been left on one of these two places.,The hammer is on the floor.,2,"[[Turn 0] [Mia Sanders]: The hammer is on the floor.
[[Turn 1] [Ava Thompson]: I will look on the floor. LEAVE",floor,1
The X is [prep] Y,37,shared_truth,hammer,floor,shelf,Two people are in a shed with a shelf and the floor. A hammer has been left on one of these two places.,The hammer is on the floor.,2,"[[Turn 0] [Mia Sanders]: The hammer is on the floor.
[[Turn 1] [Ava Thompson]: I'll check the floor then. LEAVE.",floor,1
The X is [prep] Y,38,false_belief,hat,hook,chair,Two people are in a hallway with a hook and a chair. A hat has been left on one of these two places.,The hat is on the hook.,2,"[[Turn 0] [Mia Sanders]: The hat is on the hook.
[[Turn 1] [Ava Thompson]: I thought it was on the chair, but I will trust you and check the hook. LEAVE",hook,1
The X is [prep] Y,38,ignorance,hat,hook,chair,Two people are in a hallway with a hook and a chair. A hat has been left on one of these two places.,The hat is on the hook.,2,"[[Turn 0] [Mia Sanders]: The hat is on the hook.
[[Turn 1] [Ava Thompson]: I'll check the hook then. LEAVE",hook,1
The X is [prep] Y,38,shared_truth,hat,hook,chair,Two people are in a hallway with a hook and a chair. A hat has been left on one of these two places.,The hat is on the hook.,2,"[[Turn 0] [Mia Sanders]: The hat is on the hook.
[[Turn 1] [Ava Thompson]: Thanks, I will check the hook. LEAVE",hook,1
The X is [prep] Y,39,false_belief,jacket,hook,chair,Two people are in an office with a coat hook and a chair. A jacket has been left on one of these two places.,The jacket is hanging on the coat hook.,2,"[[Turn 0] [Mia Sanders]: The jacket is hanging on the coat hook.
[[Turn 1] [Ava Thompson]: Okay, I'll check the coat hook then. LEAVE",hook,1
The X is [prep] Y,39,ignorance,jacket,hook,chair,Two people are in an office with a coat hook and a chair. A jacket has been left on one of these two places.,The jacket is hanging on the coat hook.,2,"[[Turn 0] [Mia Sanders]: The jacket is hanging on the coat hook.
[[Turn 1] [Ava Thompson]: Thanks, I'll check the coat hook. LEAVE",hook,1
The X is [prep] Y,39,shared_truth,jacket,hook,chair,Two people are in an office with a coat hook and a chair. A jacket has been left on one of these two places.,The jacket is hanging on the coat hook.,2,"[[Turn 0] [Mia Sanders]: The jacket is hanging on the coat hook.
[[Turn 1] [Ava Thompson]: I'll check the coat hook then. LEAVE",hook,1
The X is [prep] Y,3,false_belief,belt,chair,closet,Two people are in a bedroom with a closet and a chair. A belt has been left on one of these two places.,The belt is on the chair.,2,"[[Turn 0] [Mia Sanders]: The belt is on the chair.
[[Turn 1] [Ava Thompson]: I'll check the chair. LEAVE",chair,1
The X is [prep] Y,3,ignorance,belt,chair,closet,Two people are in a bedroom with a closet and a chair. A belt has been left on one of these two places.,The belt is on the chair.,2,"[[Turn 0] [Mia Sanders]: The belt is on the chair.
[[Turn 1] [Ava Thompson]: I will check the chair. LEAVE",chair,1
The X is [prep] Y,3,shared_truth,belt,chair,closet,Two people are in a bedroom with a closet and a chair. A belt has been left on one of these two places.,The belt is on the chair.,2,"[[Turn 0] [Mia Sanders]: The belt is on the chair.
[[Turn 1] [Ava Thompson]: I'll look on the chair then. LEAVE",chair,1
The X is [prep] Y,40,false_belief,jar,counter,shelf,Two people are in a pantry with a shelf and a counter. A jar has been placed on one of these two places.,The jar is on the counter.,4,"[[Turn 0] [Mia Sanders]: The jar is on the counter.
[[Turn 1] [Ava Thompson]: Are you sure? I thought it was on the shelf.
[[Turn 2] [Mia Sanders]: I'm sure. It's on the counter.
[[Turn 3] [Ava Thompson]: Alright, I'll check the counter then. LEAVE",counter,1
The X is [prep] Y,40,ignorance,jar,counter,shelf,Two people are in a pantry with a shelf and a counter. A jar has been placed on one of these two places.,The jar is on the counter.,2,"[[Turn 0] [Mia Sanders]: The jar is on the counter.
[[Turn 1] [Ava Thompson]: I'll look on the counter. LEAVE",counter,1
The X is [prep] Y,40,shared_truth,jar,counter,shelf,Two people are in a pantry with a shelf and a counter. A jar has been placed on one of these two places.,The jar is on the counter.,2,"[[Turn 0] [Mia Sanders]: The jar is on the counter.
[[Turn 1] [Ava Thompson]: I will look on the counter. LEAVE.",counter,1
The X is [prep] Y,41,false_belief,key,red box,blue box,Two people are in a room with a red box and a blue box. A key has been placed in one of the boxes.,The key is in the red box.,4,"[[Turn 0] [Mia Sanders]: The key is in the red box.
[[Turn 1] [Ava Thompson]: Are you sure? I thought it was in the blue box.
[[Turn 2] [Mia Sanders]: I am absolutely sure. Check the red box.
[[Turn 3] [Ava Thompson]: Alright, I'll trust you and check the red box. LEAVE.",red box,1
The X is [prep] Y,41,ignorance,key,red box,blue box,Two people are in a room with a red box and a blue box. A key has been placed in one of the boxes.,The key is in the red box.,2,"[[Turn 0] [Mia Sanders]: The key is in the red box.
[[Turn 1] [Ava Thompson]: Thanks, I'll check the red box. LEAVE",red box,1
The X is [prep] Y,41,shared_truth,key,red box,blue box,Two people are in a room with a red box and a blue box. A key has been placed in one of the boxes.,The key is in the red box.,2,"[[Turn 0] [Mia Sanders]: The key is in the red box.
[[Turn 1] [Ava Thompson]: Great, I will check the red box. LEAVE",red box,1
The X is [prep] Y,42,false_belief,knob,box,shelf,Two people are in a hardware store with a box and a shelf. A door knob has been placed on one of these two places.,The knob is on the box.,2,"[[Turn 0] [Mia Sanders]: The knob is on the box.
[[Turn 1] [Ava Thompson]: I thought it was on the shelf, but I will trust you and check the box. LEAVE.",box,1
The X is [prep] Y,42,ignorance,knob,box,shelf,Two people are in a hardware store with a box and a shelf. A door knob has been placed on one of these two places.,The knob is on the box.,2,"[[Turn 0] [Mia Sanders]: The knob is on the box.
[[Turn 1] [Ava Thompson]: Thanks for letting me know. I'll check the box. LEAVE",box,1
The X is [prep] Y,42,shared_truth,knob,box,shelf,Two people are in a hardware store with a box and a shelf. A door knob has been placed on one of these two places.,The knob is on the box.,2,"[[Turn 0] [Mia Sanders]: The knob is on the box.
[[Turn 1] [Ava Thompson]: I will check the box. LEAVE.",box,1
The X is [prep] Y,43,false_belief,lantern,truck,tent,Two people are at a campsite with a tent and a truck. A lantern has been left in one of these two places.,The lantern is in the truck.,2,"[[Turn 0] [Mia Sanders]: The lantern is in the truck.
[[Turn 1] [Ava Thompson]: Are you sure? I thought it was in the tent, but I'll trust you and check the truck. LEAVE.",truck,1
The X is [prep] Y,43,ignorance,lantern,truck,tent,Two people are at a campsite with a tent and a truck. A lantern has been left in one of these two places.,The lantern is in the truck.,2,"[[Turn 0] [Mia Sanders]: The lantern is in the truck.
[[Turn 1] [Ava Thompson]: Thanks, I'll check the truck. LEAVE",truck,1
The X is [prep] Y,43,shared_truth,lantern,truck,tent,Two people are at a campsite with a tent and a truck. A lantern has been left in one of these two places.,The lantern is in the truck.,2,"[[Turn 0] [Mia Sanders]: The lantern is in the truck.
[[Turn 1] [Ava Thompson]: Thanks, I'll go check the truck. LEAVE.",truck,1
The X is [prep] Y,44,false_belief,lanyard,locker,desk,Two people are in a staff room with a locker and a desk. A lanyard has been left on one of these two places.,The lanyard is over there on the locker.,2,"[[Turn 0] [Mia Sanders]: The lanyard is over there on the locker.
[[Turn 1] [Ava Thompson]: Thanks, I'll check the locker. LEAVE.",locker,1
The X is [prep] Y,44,ignorance,lanyard,locker,desk,Two people are in a staff room with a locker and a desk. A lanyard has been left on one of these two places.,The lanyard is over there on the locker.,2,"[[Turn 0] [Mia Sanders]: The lanyard is over there on the locker.
[[Turn 1] [Ava Thompson]: I'll check the locker then. LEAVE.",locker,1
The X is [prep] Y,44,shared_truth,lanyard,locker,desk,Two people are in a staff room with a locker and a desk. A lanyard has been left on one of these two places.,The lanyard is over there on the locker.,2,"[[Turn 0] [Mia Sanders]: The lanyard is over there on the locker.
[[Turn 1] [Ava Thompson]: I'll check the locker then. LEAVE",locker,1
The X is [prep] Y,45,false_belief,leash,hook,table,Two people are in a hallway with a hook and a table. A leash has been left on one of these two places.,The leash is on the hook.,4,"[[Turn 0] [Mia Sanders]: The leash is on the hook.
[[Turn 1] [Ava Thompson]: Are you sure? I thought it was on the table.
[[Turn 2] [Mia Sanders]: Yes, I'm sure. Check the hook.
[[Turn 3] [Ava Thompson]: Okay, I'll check the hook. LEAVE.",hook,1
The X is [prep] Y,45,ignorance,leash,hook,table,Two people are in a hallway with a hook and a table. A leash has been left on one of these two places.,The leash is on the hook.,2,"[[Turn 0] [Mia Sanders]: The leash is on the hook.
[[Turn 1] [Ava Thompson]: Thanks, I'll check the hook. LEAVE",hook,1
The X is [prep] Y,45,shared_truth,leash,hook,table,Two people are in a hallway with a hook and a table. A leash has been left on one of these two places.,The leash is on the hook.,2,"[[Turn 0] [Mia Sanders]: The leash is on the hook.
[[Turn 1] [Ava Thompson]: Thanks, I'll check the hook. LEAVE",hook,1
The X is [prep] Y,46,false_belief,lens,bag,lens case,Two people are in a studio with a camera bag and a lens case. A lens has been placed in one of these two places.,The lens is in the bag.,2,"[[Turn 0] [Mia Sanders]: The lens is in the bag.
[[Turn 1] [Ava Thompson]: I think it's in the case, so I'm going to check there. LEAVE",lens case,0
The X is [prep] Y,46,ignorance,lens,bag,lens case,Two people are in a studio with a camera bag and a lens case. A lens has been placed in one of these two places.,The lens is in the bag.,2,"[[Turn 0] [Mia Sanders]: The lens is in the bag.
[[Turn 1] [Ava Thompson]: Got it, I'll check the camera bag. LEAVE.",bag,1
